X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
938;559;0.4887067;0.5181125;0.4887067;0.5181125;490.8;0.3426584;True;5/17/2025 12:01:26 PM:961;1747472486961;;
946;559;0.4929244;0.5181125;0.5206503;0.518055;490.8;0.3472998;True;5/17/2025 12:01:27 PM:65;1747472487065;;
820;560;0.4274826;0.5188204;0.340467;0.5347531;490.8;0.349819;True;5/17/2025 12:01:27 PM:166;1747472487166;;
822;561;0.428277;0.5194677;0.4475514;0.5376691;490.7;0.3476507;True;5/17/2025 12:01:27 PM:267;1747472487267;;
822;561;0.4282361;0.5197194;0.4275628;0.5361599;490.8;0.3488288;True;5/17/2025 12:01:27 PM:349;1747472487349;;
653;561;0.3406034;0.5197797;0.235822;0.5294123;490.7;0.348594;True;5/17/2025 12:01:27 PM:432;1747472487432;;
600;561;0.3126215;0.5198261;0.2457677;0.5284283;490.7;0.3480909;True;5/17/2025 12:01:27 PM:495;1747472487495;;
570;561;0.2971751;0.5198618;0.2446578;0.5281922;490.6;0.3482645;True;5/17/2025 12:01:27 PM:555;1747472487555;;
490;560;0.2556713;0.5187567;0.1591908;0.4975737;490.5;0.3482936;True;5/17/2025 12:01:27 PM:604;1747472487604;;
450;559;0.2345241;0.5182037;0.1650767;0.5014109;490.4;0.3490981;True;5/17/2025 12:01:27 PM:654;1747472487654;;
426;559;0.2219302;0.5178643;0.1682573;0.5033136;490.4;0.3495324;True;5/17/2025 12:01:27 PM:705;1747472487705;;
417;559;0.2175834;0.5178567;0.1849685;0.5131294;490.3;0.349729;True;5/17/2025 12:01:27 PM:758;1747472487758;;
412;559;0.2146981;0.5178476;0.1843259;0.5127514;490.2;0.3483884;True;5/17/2025 12:01:27 PM:806;1747472487806;;
420;559;0.2189878;0.5180896;0.2538707;0.5283294;490.2;0.3488919;True;5/17/2025 12:01:27 PM:854;1747472487854;;
437;559;0.227945;0.5182303;0.2806639;0.5269555;490.2;0.3502306;True;5/17/2025 12:01:27 PM:903;1747472487903;;
451;559;0.2349746;0.5183448;0.2834038;0.5270223;490.2;0.3501589;True;5/17/2025 12:01:27 PM:954;1747472487954;;
461;559;0.2403888;0.5184255;0.2867184;0.5268611;490.3;0.3501292;True;5/17/2025 12:01:28 PM:4;1747472488004;;
482;559;0.2514995;0.5185109;0.3174453;0.5281087;490.3;0.3491882;True;5/17/2025 12:01:28 PM:50;1747472488050;;
484;560;0.2525932;0.5186086;0.2826701;0.5293625;490.3;0.3502649;True;5/17/2025 12:01:28 PM:98;1747472488098;;
490;560;0.2555611;0.5186332;0.2968493;0.5266896;490.3;0.349812;True;5/17/2025 12:01:28 PM:150;1747472488150;;
527;560;0.2745751;0.5187002;0.3584127;0.5292442;490.3;0.3484789;True;5/17/2025 12:01:28 PM:199;1747472488199;;
549;560;0.2860607;0.5187645;0.3553171;0.5297866;490.3;0.3487434;True;5/17/2025 12:01:28 PM:248;1747472488248;;
597;560;0.3114255;0.5187926;0.4072677;0.5287917;490.2;0.3497975;True;5/17/2025 12:01:28 PM:295;1747472488295;;
635;560;0.3310255;0.5188281;0.4152208;0.5294468;490.2;0.3494677;True;5/17/2025 12:01:28 PM:345;1747472488345;;
661;560;0.3445244;0.5188416;0.4166833;0.5286353;490.2;0.3498506;True;5/17/2025 12:01:28 PM:395;1747472488395;;
734;560;0.3826142;0.5188539;0.4893841;0.5197219;490.2;0.3495935;True;5/17/2025 12:01:28 PM:446;1747472488446;;
727;560;0.3787574;0.5189297;0.3490137;0.5303231;490.1;0.3493954;True;5/17/2025 12:01:28 PM:491;1747472488491;;
688;560;0.3584469;0.5189607;0.2865804;0.5288191;490.1;0.3493146;True;5/17/2025 12:01:28 PM:540;1747472488540;;
567;560;0.2955717;0.5187769;0.1851931;0.5121751;489.9;0.3497363;True;5/17/2025 12:01:28 PM:597;1747472488597;;
483;559;0.2518851;0.5176251;0.1566228;0.4937527;489.8;0.3493209;True;5/17/2025 12:01:28 PM:647;1747472488647;;
