X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
1793;588;0.9343433;0.5447102;0.9343433;0.5447102;19042.0;0.179625;True;7/14/2025 9:58:23 AM:958;1752476303958;;
1819;683;0.9475754;0.6326327;1.022452;1.126644;19121.3;0.1939621;True;7/14/2025 9:58:24 AM:28;1752476304028;;
1855;665;0.9662185;0.6162507;1.085438;0.5110784;19201.9;0.1716478;True;7/14/2025 9:58:24 AM:89;1752476304089;;
1778;649;0.9264088;0.6015649;0.6387326;0.4945954;19119.3;0.1996828;True;7/14/2025 9:58:24 AM:143;1752476304143;;
1742;640;0.9075916;0.593126;0.7837982;0.5373664;19155.6;0.212264;True;7/14/2025 9:58:24 AM:203;1752476304203;;
1836;657;0.9564182;0.6083687;1.284918;0.7117035;19234.6;0.1968823;True;7/14/2025 9:58:24 AM:261;1752476304261;;
1912;698;0.9960818;0.647056;1.258235;0.9036826;19278.5;0.1890401;True;7/14/2025 9:58:24 AM:320;1752476304320;;
1978;709;1.03033;0.6566231;1.252195;0.7190059;19349.9;0.1799345;True;7/14/2025 9:58:24 AM:380;1752476304380;Offscreen;
1918;692;0.9991594;0.6408043;0.7772266;0.5276781;19362.8;0.1959308;True;7/14/2025 9:58:24 AM:436;1752476304436;;
1868;672;0.9733166;0.6224244;0.776646;0.4820379;19492.8;0.1946946;True;7/14/2025 9:58:24 AM:486;1752476304486;;
1857;675;0.9672696;0.6250741;0.9235104;0.644223;19530.1;0.2023519;True;7/14/2025 9:58:24 AM:540;1752476304540;;
1856;674;0.9671844;0.624701;0.9666048;0.6221623;19508.0;0.2191778;True;7/14/2025 9:58:24 AM:599;1752476304599;;
1852;614;0.9648142;0.5691615;0.9482649;0.1835544;19629.7;0.2152452;True;7/14/2025 9:58:24 AM:654;1752476304654;;
1828;606;0.9522165;0.5612915;0.8664967;0.507665;19637.5;0.2122433;True;7/14/2025 9:58:24 AM:713;1752476304713;;
1808;556;0.9420081;0.515211;0.8697692;0.1904293;19567.5;0.2044079;True;7/14/2025 9:58:24 AM:769;1752476304769;;
1844;644;0.960713;0.5967066;1.085504;1.137483;19231.1;0.1921333;True;7/14/2025 9:58:24 AM:828;1752476304828;;
1786;641;0.9306042;0.5943857;0.7390957;0.5795458;18837.6;0.217347;True;7/14/2025 9:58:24 AM:889;1752476304889;;
1759;647;0.9162188;0.5995808;0.8267676;0.6319419;18408.7;0.2223867;True;7/14/2025 9:58:24 AM:952;1752476304952;;
1750;639;0.9115608;0.5916995;0.8822409;0.5420156;18053.6;0.2311648;True;7/14/2025 9:58:25 AM:15;1752476305015;;
1745;638;0.9088994;0.5913243;0.8916768;0.5888948;17687.2;0.2164983;True;7/14/2025 9:58:25 AM:75;1752476305075;;
1780;638;0.9275687;0.5914917;1.036934;0.5924743;17406.0;0.2267655;True;7/14/2025 9:58:25 AM:142;1752476305142;;
1830;661;0.9533231;0.612437;1.10458;0.7356808;17155.7;0.2268292;True;7/14/2025 9:58:25 AM:210;1752476305210;;
1884;682;0.9816335;0.6321708;1.142133;0.7443653;16928.3;0.2278217;True;7/14/2025 9:58:25 AM:278;1752476305278;;
1921;693;1.000891;0.642159;1.112175;0.7000352;16728.2;0.2221869;True;7/14/2025 9:58:25 AM:346;1752476305346;Offscreen;
1955;722;1.01859;0.6692588;1.134786;0.8473276;16490.2;0.2186098;True;7/14/2025 9:58:25 AM:405;1752476305405;Offscreen;
1968;756;1.025252;0.700901;1.070532;0.9155159;16270.7;0.212722;True;7/14/2025 9:58:25 AM:463;1752476305463;Offscreen;
1733;750;0.9027066;0.6947843;0.0630316;0.651859;16112.2;0.1909374;True;7/14/2025 9:58:25 AM:520;1752476305520;;
1526;745;0.7949703;0.6901838;0.06119454;0.6580936;15960.7;0.1957253;True;7/14/2025 9:58:25 AM:576;1752476305576;;
1329;753;0.6922302;0.697991;0.0666487;0.7465959;15835.5;0.2034792;True;7/14/2025 9:58:25 AM:639;1752476305639;;
1159;761;0.6040034;0.705402;0.06276473;0.7518873;15695.9;0.213746;True;7/14/2025 9:58:25 AM:702;1752476305702;;
1008;740;0.5254569;0.6858577;0.06280711;0.5677904;15592.7;0.2164972;True;7/14/2025 9:58:25 AM:766;1752476305766;;
889;702;0.4634704;0.6504905;0.04664858;0.4069428;15536.1;0.2135344;True;7/14/2025 9:58:25 AM:823;1752476305823;;
766;662;0.3993044;0.6130062;0.04414663;0.4005467;15453.7;0.2182914;True;7/14/2025 9:58:25 AM:893;1752476305893;;
668;643;0.3482758;0.5957429;0.04567701;0.4907589;15371.5;0.2238291;True;7/14/2025 9:58:25 AM:958;1752476305958;;
586;588;0.3054201;0.5453462;0.06495333;0.256649;15271.3;0.2284582;True;7/14/2025 9:58:26 AM:27;1752476306027;;
582;558;0.3034334;0.5171887;0.2914554;0.344761;15117.6;0.2238485;True;7/14/2025 9:58:26 AM:90;1752476306090;;
633;546;0.3301996;0.5057015;0.475038;0.4428032;14954.4;0.2207551;True;7/14/2025 9:58:26 AM:161;1752476306161;;
627;535;0.3269642;0.4960962;0.308674;0.4408844;14813.2;0.2233966;True;7/14/2025 9:58:26 AM:231;1752476306231;;
611;523;0.3184557;0.4847613;0.2648528;0.4120953;14687.8;0.2123336;True;7/14/2025 9:58:26 AM:292;1752476306292;;
547;553;0.2851713;0.5125669;0.04990481;0.7137064;14629.2;0.2196545;True;7/14/2025 9:58:26 AM:345;1752476306345;;
497;607;0.2589814;0.562242;0.09426776;0.8806651;14600.6;0.2056244;True;7/14/2025 9:58:26 AM:408;1752476306408;;
473;644;0.2466558;0.5965596;0.1609608;0.8394365;14628.7;0.2102309;True;7/14/2025 9:58:26 AM:463;1752476306463;;
429;695;0.2237613;0.6442407;0.09288988;0.9218559;14586.5;0.2095667;True;7/14/2025 9:58:26 AM:530;1752476306530;;
406;739;0.2116913;0.6848503;0.1236235;0.9860557;14525.3;0.2193005;True;7/14/2025 9:58:26 AM:583;1752476306583;;
374;777;0.1952731;0.719624;0.09468997;0.9365431;14588.4;0.2165423;True;7/14/2025 9:58:26 AM:645;1752476306645;;
347;803;0.1808923;0.7435962;0.08890671;0.8998488;14602.0;0.2193952;True;7/14/2025 9:58:26 AM:705;1752476306705;;
322;836;0.1678976;0.774823;0.09039586;0.9643927;14602.7;0.2183695;True;7/14/2025 9:58:26 AM:769;1752476306769;;
301;853;0.1570701;0.7899821;0.08700538;0.8899629;14574.3;0.2177447;True;7/14/2025 9:58:26 AM:829;1752476306829;;
