X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
486;683;0.2535553;0.6330481;0.2535553;0.6330481;539.5;0.3486292;True;5/23/2025 11:35:02 PM:689;1748032502689;;
492;635;0.2563177;0.5887802;0.278859;0.4812908;539.5;0.3494289;True;5/23/2025 11:35:02 PM:796;1748032502796;;
495;599;0.2582935;0.5547161;0.2815332;0.4500869;539.4;0.3496156;True;5/23/2025 11:35:02 PM:897;1748032502897;;
646;576;0.3364976;0.5649669;0.4114898;0.4847773;540.7;0.3498544;True;5/23/2025 11:35:03 PM:149;1748032503149;;
646;569;0.3365792;0.5586053;0.337504;0.4789882;541.8;0.3503972;True;5/23/2025 11:35:03 PM:244;1748032503244;;
593;563;0.3089832;0.5521819;0.2462018;0.4666645;542.8;0.3505878;True;5/23/2025 11:35:03 PM:330;1748032503330;;
584;554;0.3046483;0.5433829;0.2739134;0.4423963;543.7;0.3505329;True;5/23/2025 11:35:03 PM:398;1748032503398;;
502;509;0.261524;0.4990277;0.1673601;0.3299143;544.4;0.3506675;True;5/23/2025 11:35:03 PM:460;1748032503460;;
488;528;0.2542966;0.5183582;0.2103792;0.5926348;545.1;0.350222;True;5/23/2025 11:35:03 PM:515;1748032503515;;
450;498;0.2347751;0.4886395;0.162471;0.3465429;545.7;0.3503385;True;5/23/2025 11:35:03 PM:569;1748032503569;;
440;503;0.2291984;0.4937745;0.1865924;0.5287182;546.3;0.3501802;True;5/23/2025 11:35:03 PM:626;1748032503626;;
427;496;0.2226039;0.4864315;0.1738459;0.4082872;546.8;0.3504413;True;5/23/2025 11:35:03 PM:682;1748032503682;;
423;497;0.2203188;0.4878064;0.1858334;0.5026097;547.2;0.3501744;True;5/23/2025 11:35:03 PM:742;1748032503742;;
418;497;0.2179631;0.4876774;0.1793324;0.4614126;547.6;0.3503612;True;5/23/2025 11:35:03 PM:792;1748032503792;;
413;484;0.2154966;0.4745348;0.1745919;0.3767247;548.0;0.3504462;True;5/23/2025 11:35:03 PM:842;1748032503842;;
414;489;0.215951;0.4802728;0.2206165;0.522498;548.4;0.3504089;True;5/23/2025 11:35:03 PM:900;1748032503900;;
419;500;0.2184368;0.4905891;0.2383103;0.5571735;548.7;0.3506995;True;5/23/2025 11:35:03 PM:956;1748032503956;;
406;511;0.2115868;0.5014231;0.1626568;0.5768787;548.9;0.3508452;True;5/23/2025 11:35:04 PM:8;1748032504008;;
395;510;0.2057887;0.5003259;0.1578918;0.4790563;549.1;0.3497986;True;5/23/2025 11:35:04 PM:63;1748032504063;;
382;481;0.1994791;0.4724913;0.1478892;0.3569007;549.2;0.3494702;True;5/23/2025 11:35:04 PM:119;1748032504119;;
377;478;0.1967649;0.4689109;0.1553472;0.4196656;549.3;0.3489306;True;5/23/2025 11:35:04 PM:171;1748032504171;;
373;479;0.1947587;0.4698553;0.1545667;0.4876448;549.4;0.3497978;True;5/23/2025 11:35:04 PM:223;1748032504223;;
370;484;0.1927704;0.4747795;0.1515411;0.5240973;549.5;0.3497413;True;5/23/2025 11:35:04 PM:275;1748032504275;;
368;484;0.1918444;0.475343;0.1551409;0.4951239;549.6;0.3495246;True;5/23/2025 11:35:04 PM:328;1748032504328;;
367;494;0.1911502;0.4847086;0.1550114;0.5605471;549.7;0.3497624;True;5/23/2025 11:35:04 PM:379;1748032504379;;
366;501;0.1908351;0.4915214;0.1636091;0.5616321;549.7;0.3502774;True;5/23/2025 11:35:04 PM:432;1748032504432;;
364;501;0.1897087;0.4917343;0.1512807;0.5083544;549.9;0.3504829;True;5/23/2025 11:35:04 PM:486;1748032504486;;
363;507;0.1892669;0.4974951;0.1542128;0.5670326;550.0;0.3507487;True;5/23/2025 11:35:04 PM:536;1748032504536;;
362;519;0.1886368;0.5092949;0.151728;0.6050543;550.0;0.3510463;True;5/23/2025 11:35:04 PM:589;1748032504589;;
361;549;0.1883351;0.538722;0.1589237;0.6706805;550.1;0.35155;True;5/23/2025 11:35:04 PM:650;1748032504650;;
361;573;0.1882603;0.5621248;0.1574963;0.6920804;550.2;0.3515894;True;5/23/2025 11:35:04 PM:704;1748032504704;;
360;620;0.1879036;0.608245;0.1614077;0.7795228;550.3;0.3510541;True;5/23/2025 11:35:04 PM:755;1748032504755;;
