X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
1201;67;0.6258776;0.06282456;0.6258776;0.06282456;22858.0;0.2894331;False;7/14/2025 9:55:10 AM:0;1752476110000;;
1232;112;0.642132;0.1042531;0.8354233;0.5955907;22920.6;0.2099068;True;7/14/2025 9:55:10 AM:32;1752476110032;;
1255;112;0.654041;0.1041364;0.801244;0.1026872;22976.9;0.2320829;True;7/14/2025 9:55:10 AM:63;1752476110063;;
1249;110;0.6508389;0.1023329;0.6108687;0.07981654;22924.8;0.2073772;True;7/14/2025 9:55:10 AM:96;1752476110096;;
1276;167;0.6650177;0.1550284;0.8339778;0.7793626;22749.6;0.1507176;True;7/14/2025 9:55:10 AM:128;1752476110128;;
1301;220;0.6780632;0.2040206;0.8542926;0.8615388;22591.9;0.1514452;True;7/14/2025 9:55:10 AM:157;1752476110157;;
1343;274;0.6996099;0.2537506;0.952075;0.8345887;22516.1;0.1644222;True;7/14/2025 9:55:10 AM:190;1752476110190;;
1333;260;0.6944115;0.2411297;0.6336468;0.09364744;22462.3;0.186401;True;7/14/2025 9:55:10 AM:224;1752476110224;;
1340;251;0.6981585;0.2326431;0.7603289;0.09133723;22413.9;0.1897846;True;7/14/2025 9:55:10 AM:247;1752476110247;;
1330;235;0.6928051;0.2182905;0.6235977;0.03282484;22379.0;0.1951144;True;7/14/2025 9:55:10 AM:278;1752476110278;;
1356;281;0.7063244;0.2610376;0.8558598;0.7318168;22283.6;0.1894692;True;7/14/2025 9:55:10 AM:314;1752476110314;;
1373;307;0.7154282;0.2847259;0.8599353;0.659609;22197.7;0.1891168;True;7/14/2025 9:55:10 AM:338;1752476110338;;
1390;333;0.7242203;0.3084727;0.8308354;0.5956259;22078.8;0.1506635;True;7/14/2025 9:55:10 AM:370;1752476110370;;
1399;354;0.7287613;0.3285153;0.7926015;0.6091185;21971.8;0.1517967;True;7/14/2025 9:55:10 AM:398;1752476110398;;
1424;394;0.7421334;0.36482;0.9005013;0.793057;21846.9;0.167998;True;7/14/2025 9:55:10 AM:430;1752476110430;;
1401;432;0.7297684;0.4006772;0.5838642;0.8190162;21828.7;0.1560886;True;7/14/2025 9:55:10 AM:465;1752476110465;;
1403;443;0.7309702;0.4109769;0.7489961;0.5647338;21811.6;0.1588023;True;7/14/2025 9:55:10 AM:490;1752476110490;;
1365;443;0.7114077;0.4106326;0.4942949;0.4068184;21737.6;0.2025958;True;7/14/2025 9:55:10 AM:526;1752476110526;;
1346;442;0.7012188;0.4098329;0.5477079;0.3978221;21669.6;0.2021003;True;7/14/2025 9:55:10 AM:553;1752476110553;;
1337;448;0.6967068;0.4155014;0.6443541;0.48085;21612.6;0.2100386;True;7/14/2025 9:55:10 AM:587;1752476110587;;
1322;479;0.6887518;0.4438883;0.5958229;0.7719056;21572.5;0.1442826;True;7/14/2025 9:55:10 AM:620;1752476110620;;
1327;484;0.691348;0.4488183;0.7284757;0.5190009;21537.6;0.1454087;True;7/14/2025 9:55:10 AM:647;1752476110647;;
1363;505;0.7102121;0.4682549;0.9339893;0.6984899;21494.2;0.1544226;True;7/14/2025 9:55:10 AM:681;1752476110681;;
1382;516;0.7202197;0.4782608;0.8493446;0.607051;21414.2;0.1546133;True;7/14/2025 9:55:10 AM:711;1752476110711;;
1397;517;0.7280778;0.4793175;0.8397577;0.4943224;21340.9;0.158682;True;7/14/2025 9:55:10 AM:738;1752476110738;;
1417;535;0.7382108;0.4960668;0.8479311;0.6767722;21524.4;0.1700162;True;7/14/2025 9:55:10 AM:774;1752476110774;;
1443;548;0.7515891;0.5080249;0.9222929;0.6604314;21537.8;0.1672402;True;7/14/2025 9:55:10 AM:805;1752476110805;;
1442;544;0.7515482;0.5039368;0.7509624;0.4455351;21550.1;0.1711835;True;7/14/2025 9:55:10 AM:832;1752476110832;;
1451;560;0.7561525;0.5190613;0.8119898;0.7015424;21440.8;0.1826878;True;7/14/2025 9:55:10 AM:865;1752476110865;;
1439;532;0.7498817;0.4932418;0.6674736;0.1540283;21341.9;0.1843868;True;7/14/2025 9:55:10 AM:895;1752476110895;;
1457;507;0.759217;0.46952;0.8686281;0.1900741;21337.2;0.1847777;True;7/14/2025 9:55:10 AM:928;1752476110928;;
1472;485;0.7668206;0.4495591;0.8582489;0.2084615;21210.7;0.1748416;True;7/14/2025 9:55:10 AM:961;1752476110961;;
1486;464;0.77442;0.4302291;0.8762009;0.169864;21096.9;0.1768875;True;7/14/2025 9:55:10 AM:990;1752476110990;;
1480;467;0.7713062;0.4329807;0.7328172;0.4668714;21296.2;0.1644739;True;7/14/2025 9:55:11 AM:21;1752476111021;;
1485;438;0.7739102;0.4056924;0.8043619;0.08498876;21339.8;0.1977376;True;7/14/2025 9:55:11 AM:54;1752476111054;;
1480;402;0.7712294;0.3730547;0.7459322;0.06397827;21379.0;0.1998411;True;7/14/2025 9:55:11 AM:97;1752476111097;;
1521;385;0.7922006;0.3567417;1.042717;0.1597639;21596.9;0.172196;True;7/14/2025 9:55:11 AM:129;1752476111129;;
1519;354;0.7915769;0.3279542;0.7839417;-0.02555464;21624.4;0.1717544;True;7/14/2025 9:55:11 AM:161;1752476111161;;
1550;328;0.8073909;0.3039462;0.9935159;0.01851321;21655.2;0.1574178;True;7/14/2025 9:55:11 AM:194;1752476111194;;
1570;305;0.8180248;0.2833293;0.9562761;0.01289347;21683.0;0.1582538;True;7/14/2025 9:55:11 AM:224;1752476111224;;
1547;279;0.8059255;0.2587689;0.6579259;-0.04139263;22106.2;0.1886867;True;7/14/2025 9:55:11 AM:257;1752476111257;;
1556;264;0.810621;0.2452085;0.8645538;0.08840939;22083.8;0.1758554;True;7/14/2025 9:55:11 AM:291;1752476111291;;
1573;253;0.8194273;0.2350361;0.9595872;0.07154189;22063.0;0.1775578;True;7/14/2025 9:55:11 AM:315;1752476111315;;
