X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
694;10;0.3615003;0.00986975;0.3615003;0.00986975;578.8;0.3538192;True;5/17/2025 5:51:33 PM:662;1747493493662;;
735;47;0.3829474;0.0437918;0.4371298;0.1354975;578.8;0.3502151;True;5/17/2025 5:51:33 PM:781;1747493493781;;
757;42;0.3945441;0.03902372;0.4430528;0.008205317;578.8;0.3539124;True;5/17/2025 5:51:33 PM:889;1747493493889;;
735;42;0.3828934;0.03901247;0.3470492;0.03794493;578.8;0.3540293;True;5/17/2025 5:51:33 PM:996;1747493493996;;
726;40;0.3783808;0.03750216;0.3503891;0.01410456;578.8;0.3543983;True;5/17/2025 5:51:34 PM:86;1747493494086;;
720;39;0.3750335;0.03626248;0.3468564;0.01101694;578.7;0.3533128;True;5/17/2025 5:51:34 PM:178;1747493494178;;
727;111;0.3787337;0.1035928;0.4040481;0.2491977;578.7;0.3535557;True;5/17/2025 5:51:34 PM:245;1747493494245;;
722;99;0.376214;0.09230476;0.3498899;0.01778814;578.7;0.3529752;True;5/17/2025 5:51:34 PM:315;1747493494315;;
722;115;0.3764807;0.107146;0.3825727;0.1835277;578.7;0.3535014;True;5/17/2025 5:51:34 PM:368;1747493494368;;
714;103;0.3720999;0.09589825;0.3328283;0.01332169;578.7;0.3533125;True;5/17/2025 5:51:34 PM:417;1747493494417;;
714;112;0.3723704;0.1038332;0.3778571;0.1584298;578.7;0.3536913;True;5/17/2025 5:51:34 PM:475;1747493494475;;
713;108;0.3714431;0.1007772;0.3517409;0.05851739;578.7;0.353333;True;5/17/2025 5:51:34 PM:530;1747493494530;;
697;95;0.3631139;0.08837035;0.3102172;0.002743928;578.7;0.3523496;True;5/17/2025 5:51:34 PM:583;1747493494583;;
