X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
434;598;0.2264728;0.586692;0.2264728;0.586692;15035.9;0.1591778;True;7/6/2025 6:18:27 PM:545;1751815107545;;
434;597;0.2262801;0.5859948;0.2230984;0.5744825;15008.0;0.170651;True;7/6/2025 6:18:27 PM:577;1751815107577;;
423;606;0.2205584;0.5945992;0.1446639;0.7088082;14908.3;0.1954499;True;7/6/2025 6:18:27 PM:617;1751815107617;;
418;613;0.2177877;0.601006;0.1785911;0.6916131;14763.0;0.1914659;True;7/6/2025 6:18:27 PM:654;1751815107654;;
410;616;0.2140492;0.6043229;0.1530085;0.6585558;14632.3;0.1914025;True;7/6/2025 6:18:27 PM:686;1751815107686;;
402;619;0.2095153;0.6075314;0.1502279;0.6495605;14507.6;0.1988364;True;7/6/2025 6:18:27 PM:727;1751815107727;;
391;622;0.2041611;0.6103537;0.1234251;0.6530256;14449.8;0.1935709;True;7/6/2025 6:18:27 PM:762;1751815107762;;
379;625;0.1974411;0.6132208;0.107493;0.651727;14405.7;0.2033515;True;7/6/2025 6:18:27 PM:802;1751815107802;;
369;627;0.1922035;0.615656;0.1062095;0.6557716;14366.1;0.2033516;True;7/6/2025 6:18:27 PM:833;1751815107833;;
353;630;0.1841015;0.6180662;0.09427751;0.6448964;14346.4;0.2002044;True;7/6/2025 6:18:27 PM:882;1751815107882;;
342;633;0.1786097;0.620616;0.09553652;0.6593294;14292.5;0.1988607;True;7/6/2025 6:18:27 PM:916;1751815107916;;
330;631;0.1721352;0.6189539;0.08540796;0.5965677;14235.7;0.1988629;True;7/6/2025 6:18:27 PM:956;1751815107956;;
319;629;0.1665746;0.6173612;0.08469167;0.5937784;14142.5;0.2004359;True;7/6/2025 6:18:27 PM:991;1751815107991;;
310;629;0.1619535;0.6169874;0.08616788;0.6108251;14058.6;0.2004279;True;7/6/2025 6:18:28 PM:24;1751815108024;;
300;626;0.1567497;0.6146329;0.09744503;0.5876618;14064.7;0.2062951;True;7/6/2025 6:18:28 PM:72;1751815108072;;
293;631;0.1526292;0.6188501;0.09706324;0.6759082;14041.3;0.2082361;True;7/6/2025 6:18:28 PM:109;1751815108109;;
284;631;0.1482028;0.6187439;0.09069078;0.6173571;13992.5;0.2047292;True;7/6/2025 6:18:28 PM:150;1751815108150;;
277;629;0.1444018;0.6168004;0.08730131;0.5874409;13948.5;0.2047246;True;7/6/2025 6:18:28 PM:184;1751815108184;;
270;631;0.140803;0.6190819;0.09355747;0.6491548;13960.2;0.2001673;True;7/6/2025 6:18:28 PM:225;1751815108225;;
264;632;0.1377591;0.6198593;0.09016701;0.6320691;13997.7;0.1940523;True;7/6/2025 6:18:28 PM:259;1751815108259;;
257;628;0.134094;0.6160539;0.08851113;0.5684839;13968.4;0.1986387;True;7/6/2025 6:18:28 PM:302;1751815108302;;
252;625;0.1314689;0.6128312;0.08618448;0.5569605;13942.1;0.1985785;True;7/6/2025 6:18:28 PM:332;1751815108332;;
246;623;0.1282266;0.6108809;0.08878683;0.5870255;13942.1;0.204509;True;7/6/2025 6:18:28 PM:375;1751815108375;;
240;622;0.1254978;0.6103339;0.08403426;0.6019777;13935.5;0.206213;True;7/6/2025 6:18:28 PM:409;1751815108409;;
235;621;0.1226695;0.6092166;0.0838351;0.5937909;13940.7;0.2021435;True;7/6/2025 6:18:28 PM:448;1751815108448;;
228;613;0.1190706;0.6011462;0.07050323;0.491776;13941.7;0.203561;True;7/6/2025 6:18:28 PM:487;1751815108487;;
225;601;0.1172524;0.58981;0.08208988;0.3703204;13942.9;0.203505;True;7/6/2025 6:18:28 PM:515;1751815108515;;
220;578;0.1149885;0.56685;0.09011936;0.3147306;13950.6;0.1977465;True;7/6/2025 6:18:28 PM:563;1751815108563;;
215;576;0.1124026;0.5649661;0.07547601;0.5379294;13929.0;0.2018504;True;7/6/2025 6:18:28 PM:600;1751815108600;;
210;568;0.109759;0.5574064;0.07605671;0.4607088;13917.2;0.2074253;True;7/6/2025 6:18:28 PM:641;1751815108641;;
207;556;0.1080024;0.5452932;0.08362737;0.3770073;13927.7;0.2037802;True;7/6/2025 6:18:28 PM:679;1751815108679;;
205;545;0.1068222;0.5349933;0.08570681;0.3506104;13937.2;0.2037399;True;7/6/2025 6:18:28 PM:709;1751815108709;;
201;539;0.1048972;0.5290166;0.07580557;0.4384317;13936.1;0.2026354;True;7/6/2025 6:18:28 PM:744;1751815108744;;
197;533;0.1027263;0.5233497;0.07421345;0.4486898;13911.1;0.2049396;True;7/6/2025 6:18:28 PM:784;1751815108784;;
194;525;0.1012772;0.5150307;0.08146568;0.4010932;13882.2;0.2014243;True;7/6/2025 6:18:28 PM:822;1751815108822;;
192;517;0.100321;0.5070298;0.08514024;0.3798516;13856.8;0.2013559;True;7/6/2025 6:18:28 PM:854;1751815108854;;
194;490;0.1011613;0.4813612;0.1120801;0.1494117;13925.3;0.1959358;True;7/6/2025 6:18:28 PM:896;1751815108896;;
194;470;0.1015286;0.4616505;0.1066758;0.1864671;13873.3;0.1978593;True;7/6/2025 6:18:28 PM:933;1751815108933;;
194;454;0.1014319;0.4455025;0.1002104;0.241957;13851.8;0.2042089;True;7/6/2025 6:18:28 PM:975;1751815108975;;
195;438;0.1019238;0.4295142;0.1102648;0.1596167;13832.8;0.2042312;True;7/6/2025 6:18:29 PM:6;1751815109006;;
195;426;0.1017081;0.4178095;0.09878018;0.2592624;13839.4;0.2053349;True;7/6/2025 6:18:29 PM:45;1751815109045;;
197;405;0.1028803;0.3978538;0.1211924;0.08809659;13832.5;0.2007265;True;7/6/2025 6:18:29 PM:79;1751815109079;;
199;388;0.1038521;0.381314;0.1211919;0.0880973;13826.4;0.2007264;True;7/6/2025 6:18:29 PM:107;1751815109107;;
199;374;0.1040441;0.3670444;0.106289;0.2007145;13858.4;0.2043622;True;7/6/2025 6:18:29 PM:154;1751815109154;;
199;363;0.1040554;0.3561114;0.1041937;0.2236934;13855.7;0.2032276;True;7/6/2025 6:18:29 PM:197;1751815109197;;
199;354;0.1039587;0.3477448;0.1026793;0.2373247;13867.7;0.2174001;True;7/6/2025 6:18:29 PM:237;1751815109237;;
199;348;0.1039684;0.3417104;0.1041015;0.2585101;13893.5;0.2073161;True;7/6/2025 6:18:29 PM:276;1751815109276;;
