X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
888;407;0.4627236;0.3774643;0.4627236;0.3774643;566.3;0.3483827;True;5/17/2025 1:32:39 PM:649;1747477959649;;
953;429;0.4963849;0.3978429;0.5682002;0.4784708;566.2;0.3486333;True;5/17/2025 1:32:39 PM:742;1747477959742;;
993;437;0.5172983;0.4053892;0.5785273;0.4651152;566.2;0.3487139;True;5/17/2025 1:32:39 PM:834;1747477959834;;
992;454;0.5171602;0.4211084;0.5149917;0.508175;566.2;0.349323;True;5/17/2025 1:32:39 PM:921;1747477959921;;
963;457;0.5019596;0.4233453;0.4498329;0.4781064;566.1;0.3479527;True;5/17/2025 1:32:39 PM:997;1747477959997;;
824;459;0.4292769;0.4250807;0.3248011;0.479687;566.1;0.3485025;True;5/17/2025 1:32:40 PM:75;1747477960075;;
861;468;0.4484833;0.4337887;0.5219153;0.5227537;566.1;0.3486275;True;5/17/2025 1:32:40 PM:135;1747477960135;;
888;469;0.4627348;0.4344559;0.5295349;0.4908403;566.1;0.3486644;True;5/17/2025 1:32:40 PM:193;1747477960193;;
919;470;0.4789805;0.4354698;0.5570414;0.4619336;566.1;0.3489562;True;5/17/2025 1:32:40 PM:241;1747477960241;;
904;471;0.4709383;0.4370344;0.4288625;0.4974975;566.1;0.3483847;True;5/17/2025 1:32:40 PM:288;1747477960288;;
885;479;0.4611785;0.4439836;0.4123971;0.5334406;566.1;0.3482333;True;5/17/2025 1:32:40 PM:336;1747477960336;;
850;489;0.4432088;0.4529928;0.373498;0.5535136;566.1;0.3481144;True;5/17/2025 1:32:40 PM:383;1747477960383;;
850;489;0.4430204;0.4530186;0.4358834;0.5091539;566.1;0.3487893;True;5/17/2025 1:32:40 PM:428;1747477960428;;
846;490;0.4409832;0.4542476;0.4162745;0.5198818;566.2;0.3480802;True;5/17/2025 1:32:40 PM:482;1747477960482;;
847;491;0.4415808;0.4554041;0.4541258;0.4773421;566.2;0.3480628;True;5/17/2025 1:32:40 PM:528;1747477960528;;
883;492;0.4599864;0.4562643;0.5336549;0.482471;566.2;0.3484154;True;5/17/2025 1:32:40 PM:574;1747477960574;;
992;491;0.5168502;0.4555134;0.634881;0.4464326;566.2;0.3496726;True;5/17/2025 1:32:40 PM:621;1747477960621;;
1034;491;0.5387461;0.4547641;0.6119278;0.4434958;566.2;0.3492157;True;5/17/2025 1:32:40 PM:667;1747477960667;;
1133;476;0.5903735;0.4408752;0.7065644;0.3573289;566.2;0.3492006;True;5/17/2025 1:32:40 PM:708;1747477960708;;
1140;451;0.5940108;0.4176031;0.6176443;0.3124591;566.2;0.3493268;True;5/17/2025 1:32:40 PM:755;1747477960755;;
1143;451;0.595557;0.4183304;0.6111059;0.4408045;566.3;0.3491498;True;5/17/2025 1:32:40 PM:803;1747477960803;;
1183;419;0.6161604;0.3880531;0.6878999;0.2655948;566.2;0.3496233;True;5/17/2025 1:32:40 PM:850;1747477960850;;
1188;407;0.6188803;0.3769639;0.6449038;0.2985583;566.2;0.3488874;True;5/17/2025 1:32:40 PM:898;1747477960898;;
1188;405;0.6190121;0.3754253;0.6245781;0.3400652;566.1;0.3488296;True;5/17/2025 1:32:40 PM:945;1747477960945;;
1188;404;0.6190165;0.374839;0.6198533;0.3477051;566.2;0.3492435;True;5/17/2025 1:32:40 PM:992;1747477960992;;
1200;394;0.625487;0.3648211;0.6703495;0.2814942;566.1;0.3479387;True;5/17/2025 1:32:41 PM:40;1747477961040;;
1224;387;0.6380152;0.3591177;0.7021136;0.2882727;566.1;0.3490327;True;5/17/2025 1:32:41 PM:86;1747477961086;;
1224;377;0.6379191;0.3494897;0.6350097;0.260861;566.0;0.3488343;True;5/17/2025 1:32:41 PM:135;1747477961135;;
1124;372;0.5854317;0.3445896;0.4793835;0.2727583;566.0;0.3490879;True;5/17/2025 1:32:41 PM:187;1747477961187;;
1107;372;0.5769215;0.3446919;0.5347186;0.3461086;565.8;0.3489337;True;5/17/2025 1:32:41 PM:240;1747477961240;;
1092;377;0.5690774;0.3493061;0.5260229;0.3864064;565.7;0.3479868;True;5/17/2025 1:32:41 PM:292;1747477961292;;
965;388;0.5028411;0.3592992;0.3876819;0.4219837;565.6;0.3479786;True;5/17/2025 1:32:41 PM:348;1747477961348;;
947;388;0.4936949;0.3592961;0.4531905;0.3588352;565.6;0.3481058;True;5/17/2025 1:32:41 PM:406;1747477961406;;
936;388;0.4877615;0.359365;0.4514017;0.3642279;565.4;0.347847;True;5/17/2025 1:32:41 PM:460;1747477961460;;
886;400;0.4617544;0.3711804;0.3879645;0.4433706;565.3;0.3480856;True;5/17/2025 1:32:41 PM:523;1747477961523;;
872;403;0.4544158;0.3736284;0.4092985;0.4157012;565.2;0.3486255;True;5/17/2025 1:32:41 PM:577;1747477961577;;
837;414;0.4361817;0.3837534;0.3641241;0.464827;565.2;0.3480286;True;5/17/2025 1:32:41 PM:630;1747477961630;;
836;418;0.4358315;0.3873108;0.4201455;0.4458915;565.2;0.3480779;True;5/17/2025 1:32:41 PM:680;1747477961680;;
835;407;0.4353726;0.3776089;0.4173786;0.3190807;565.1;0.3488755;True;5/17/2025 1:32:41 PM:733;1747477961733;;
835;412;0.4353338;0.3816109;0.4227689;0.438288;565.1;0.3490781;True;5/17/2025 1:32:41 PM:781;1747477961781;;
828;419;0.4313125;0.3882884;0.3906179;0.4595245;565.1;0.3489319;True;5/17/2025 1:32:41 PM:833;1747477961833;;
817;423;0.4257831;0.3921331;0.376427;0.4553095;565.0;0.3490261;True;5/17/2025 1:32:41 PM:883;1747477961883;;
764;434;0.3983223;0.402301;0.3027291;0.496011;565.0;0.3490345;True;5/17/2025 1:32:41 PM:931;1747477961931;;
765;435;0.398472;0.403444;0.4011627;0.4557064;565.0;0.3494135;True;5/17/2025 1:32:41 PM:982;1747477961982;;
761;449;0.3967737;0.4164562;0.3676232;0.5200057;564.9;0.3494553;True;5/17/2025 1:32:42 PM:34;1747477962034;;
756;449;0.3938471;0.4165765;0.3558169;0.4656061;564.9;0.3493467;True;5/17/2025 1:32:42 PM:85;1747477962085;;
744;452;0.3879755;0.4186459;0.3371575;0.4834425;564.8;0.3492816;True;5/17/2025 1:32:42 PM:138;1747477962138;;
744;454;0.3878215;0.420505;0.3851338;0.4858767;564.8;0.3491548;True;5/17/2025 1:32:42 PM:190;1747477962190;;
618;456;0.3223907;0.4227422;0.194882;0.4927318;564.7;0.3495883;True;5/17/2025 1:32:42 PM:241;1747477962241;;
566;457;0.2951126;0.4239959;0.2154756;0.452185;564.7;0.3501996;True;5/17/2025 1:32:42 PM:294;1747477962294;;
505;465;0.2630763;0.4307253;0.174174;0.5188479;564.7;0.3495732;True;5/17/2025 1:32:42 PM:344;1747477962344;;
465;468;0.2426121;0.4339854;0.169976;0.5098135;564.6;0.3499521;True;5/17/2025 1:32:42 PM:392;1747477962392;;
409;468;0.2132374;0.4342335;0.127744;0.4863311;564.5;0.3492788;True;5/17/2025 1:32:42 PM:441;1747477962441;;
425;464;0.2217307;0.4298818;0.2734192;0.4004516;564.5;0.349994;True;5/17/2025 1:32:42 PM:494;1747477962494;;
425;469;0.2218003;0.4350003;0.2336942;0.5058643;564.4;0.3495589;True;5/17/2025 1:32:42 PM:552;1747477962552;;
446;466;0.2323164;0.4319142;0.292415;0.4056815;564.4;0.3494551;True;5/17/2025 1:32:42 PM:604;1747477962604;;
446;468;0.2327316;0.4339516;0.2539335;0.4853286;564.3;0.3497971;True;5/17/2025 1:32:42 PM:651;1747477962651;;
