X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
1162;872;0.6052385;0.8078203;0.6052385;0.8078203;24882.9;0.2067309;True;7/14/2025 9:38:24 AM:615;1752475104615;;
1162;863;0.6053382;0.7994227;0.6068364;0.6737026;24816.4;0.1980518;True;7/14/2025 9:38:24 AM:650;1752475104650;;
1133;852;0.5901303;0.789739;0.359851;0.6422133;24756.6;0.2036492;True;7/14/2025 9:38:24 AM:684;1752475104684;;
1108;817;0.5772799;0.7573909;0.3926355;0.2940013;24437.9;0.2247873;True;7/14/2025 9:38:24 AM:722;1752475104722;;
1062;782;0.5536296;0.7244493;0.2439084;0.2918323;24431.6;0.2163176;True;7/14/2025 9:38:24 AM:761;1752475104761;;
1015;750;0.5289226;0.6953329;0.1993989;0.3051008;24338.5;0.2211728;True;7/14/2025 9:38:24 AM:801;1752475104801;;
955;735;0.4975467;0.6810565;0.06686138;0.4823117;24252.0;0.2247213;True;7/14/2025 9:38:24 AM:838;1752475104838;;
909;721;0.4736929;0.6677927;0.06404132;0.4369892;24174.2;0.2246782;True;7/14/2025 9:38:24 AM:869;1752475104869;;
853;701;0.4447093;0.6498393;0.06371634;0.4108478;24131.5;0.2324578;True;7/14/2025 9:38:24 AM:908;1752475104908;;
798;688;0.4160452;0.6378962;0.06787802;0.4907534;24111.4;0.2209224;True;7/14/2025 9:38:24 AM:951;1752475104951;;
752;661;0.3921287;0.612298;0.06535591;0.2593395;24149.9;0.2201586;True;7/14/2025 9:38:24 AM:988;1752475104988;;
716;648;0.3729376;0.6001123;0.06291603;0.4008054;24184.6;0.2203919;True;7/14/2025 9:38:25 AM:21;1752475105021;;
681;627;0.3550088;0.5809304;0.1068606;0.3131188;24230.7;0.2218245;True;7/14/2025 9:38:25 AM:58;1752475105058;;
643;611;0.3350801;0.5658684;0.06878748;0.3623199;24185.4;0.2256195;True;7/14/2025 9:38:25 AM:97;1752475105097;;
610;598;0.3179423;0.554492;0.06741134;0.3861986;24147.7;0.2292113;True;7/14/2025 9:38:25 AM:133;1752475105133;;
585;589;0.3047614;0.545605;0.08163308;0.3934283;24113.8;0.2293505;True;7/14/2025 9:38:25 AM:164;1752475105164;;
565;583;0.2943155;0.5402614;0.1595717;0.4706308;24154.1;0.2261094;True;7/14/2025 9:38:25 AM:204;1752475105204;;
570;589;0.2971081;0.546109;0.3307652;0.6170538;23973.1;0.2121856;True;7/14/2025 9:38:25 AM:248;1752475105248;;
584;595;0.3043419;0.5517794;0.4014503;0.6282122;23915.3;0.2166094;True;7/14/2025 9:38:25 AM:287;1752475105287;;
593;583;0.3093189;0.5401587;0.3922645;0.3468549;23863.2;0.2166706;True;7/14/2025 9:38:25 AM:318;1752475105318;;
598;573;0.3116261;0.531023;0.3429947;0.4066412;23773.3;0.2171476;True;7/14/2025 9:38:25 AM:357;1752475105357;;
604;567;0.3146444;0.5255445;0.3554356;0.4513598;23673.1;0.2158533;True;7/14/2025 9:38:25 AM:395;1752475105395;;
635;593;0.3307593;0.5494115;0.5634602;0.893922;23924.1;0.1602421;True;7/14/2025 9:38:25 AM:431;1752475105431;;
663;615;0.3456408;0.5696906;0.5789226;0.8873115;24149.9;0.1604195;True;7/14/2025 9:38:25 AM:466;1752475105466;;
700;648;0.364981;0.6004789;0.6374341;1.03259;24282.7;0.1131374;True;7/14/2025 9:38:25 AM:504;1752475105504;;
750;673;0.3909393;0.6232676;0.7347738;0.9258929;24395.3;0.1203636;True;7/14/2025 9:38:25 AM:544;1752475105544;;
822;690;0.4282963;0.6393514;0.934949;0.8601252;24544.9;0.1636304;True;7/14/2025 9:38:25 AM:582;1752475105582;;
904;695;0.4712431;0.6435456;1.053035;0.7012544;24619.1;0.1922886;True;7/14/2025 9:38:25 AM:621;1752475105621;;
973;702;0.5071254;0.6507419;1.126555;0.7775006;24685.8;0.1928221;True;7/14/2025 9:38:25 AM:651;1752475105651;;
1068;702;0.5562945;0.6502582;1.155743;0.6442518;24649.4;0.2166826;True;7/14/2025 9:38:25 AM:693;1752475105693;;
1157;682;0.6027103;0.6316712;1.14746;0.410736;24635.5;0.2218296;True;7/14/2025 9:38:25 AM:738;1752475105738;;
1230;682;0.6406738;0.6318415;1.16761;0.6342487;24516.7;0.2243886;True;7/14/2025 9:38:25 AM:775;1752475105775;;
1294;663;0.6740708;0.6139789;1.109777;0.3784774;24520.2;0.2369966;True;7/14/2025 9:38:25 AM:815;1752475105815;;
1341;649;0.698744;0.6013219;1.109088;0.388557;24523.4;0.2373787;True;7/14/2025 9:38:25 AM:846;1752475105846;;
1405;637;0.7321998;0.5906814;1.196931;0.4405937;24465.6;0.2387569;True;7/14/2025 9:38:25 AM:884;1752475105884;;
1466;626;0.7639314;0.5804393;1.153195;0.4530384;24397.1;0.2263676;True;7/14/2025 9:38:25 AM:926;1752475105926;;
1485;619;0.7738042;0.5738891;0.9140407;0.4803801;24139.0;0.2209027;True;7/14/2025 9:38:25 AM:963;1752475105963;;
1505;614;0.7840849;0.5688419;0.949211;0.4872392;23906.7;0.2212557;True;7/14/2025 9:38:25 AM:995;1752475105995;;
1520;604;0.7917064;0.5594075;0.901048;0.4236173;23701.6;0.219989;True;7/14/2025 9:38:26 AM:31;1752475106031;;
1535;583;0.799965;0.5401942;0.9140128;0.2747517;23499.1;0.2293655;True;7/14/2025 9:38:26 AM:70;1752475106070;;
1548;566;0.8065427;0.5248978;0.9140875;0.2746957;23316.9;0.2294465;True;7/14/2025 9:38:26 AM:101;1752475106101;;
1564;563;0.8147325;0.5220078;0.9311416;0.4806938;23180.8;0.2304223;True;7/14/2025 9:38:26 AM:138;1752475106138;;
1580;545;0.8232356;0.5050615;0.9285263;0.294917;23064.9;0.2329243;True;7/14/2025 9:38:26 AM:181;1752475106181;;
1597;534;0.8318493;0.494753;0.9553679;0.3463899;22992.7;0.2282566;True;7/14/2025 9:38:26 AM:217;1752475106217;;
1608;530;0.8375939;0.4913556;0.9330282;0.4346436;22927.7;0.2288948;True;7/14/2025 9:38:26 AM:249;1752475106249;;
1620;515;0.8442124;0.4774342;0.9413804;0.2727523;22814.6;0.2243593;True;7/14/2025 9:38:26 AM:285;1752475106285;;
1615;513;0.8412192;0.4757493;0.7996147;0.4523329;22826.4;0.2288662;True;7/14/2025 9:38:26 AM:322;1752475106322;;
1569;504;0.8172079;0.4670214;0.5158938;0.3582011;22878.8;0.2276575;True;7/14/2025 9:38:26 AM:364;1752475106364;;
1534;497;0.7992938;0.4605152;0.515528;0.3581159;22925.8;0.2275247;True;7/14/2025 9:38:26 AM:398;1752475106398;;
1474;487;0.7680611;0.4513809;0.3459529;0.3279729;22986.4;0.2324628;True;7/14/2025 9:38:26 AM:437;1752475106437;;
1429;485;0.7446232;0.4491491;0.4207687;0.4183517;23029.4;0.224882;True;7/14/2025 9:38:26 AM:475;1752475106475;;
