X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
1356;111;0.7064126;0.103611;0.7064126;0.103611;694.0;0.3355808;True;5/24/2025 1:16:07 AM:33;1748038567033;;
1365;166;0.7113242;0.1545459;0.7401218;0.2654346;694.0;0.3339953;True;5/24/2025 1:16:07 AM:147;1748038567147;;
1349;185;0.7030165;0.1720272;0.6689985;0.2525481;694.2;0.3351513;True;5/24/2025 1:16:07 AM:249;1748038567249;;
1343;200;0.6998135;0.1860999;0.6740692;0.2677715;694.2;0.3304103;True;5/24/2025 1:16:07 AM:351;1748038567351;;
1369;219;0.7134673;0.2033067;0.759527;0.3013982;694.2;0.3339258;True;5/24/2025 1:16:07 AM:437;1748038567437;;
1331;223;0.6932357;0.2071006;0.6322839;0.2776693;694.3;0.3362928;True;5/24/2025 1:16:07 AM:517;1748038567517;;
1326;225;0.690882;0.2084184;0.6631504;0.2430278;694.5;0.3305434;True;5/24/2025 1:16:07 AM:583;1748038567583;;
1300;225;0.6775911;0.2089137;0.6156926;0.2502663;694.7;0.3337953;True;5/24/2025 1:16:07 AM:645;1748038567645;;
1294;226;0.6740547;0.2096527;0.6336863;0.2626851;694.9;0.3319689;True;5/24/2025 1:16:07 AM:698;1748038567698;;
1300;222;0.677329;0.2056675;0.7015952;0.1755871;695.0;0.3346133;True;5/24/2025 1:16:07 AM:749;1748038567749;;
1300;221;0.6772841;0.2050538;0.6650826;0.1959267;695.1;0.3350897;True;5/24/2025 1:16:07 AM:798;1748038567798;;
1307;221;0.6809319;0.2047771;0.7093039;0.1989719;695.2;0.3346121;True;5/24/2025 1:16:07 AM:850;1748038567850;;
1312;220;0.6838295;0.2045446;0.7116541;0.1982979;695.1;0.3328579;True;5/24/2025 1:16:07 AM:902;1748038567902;;
1312;220;0.6833495;0.2044816;0.6713619;0.2016076;695.2;0.3341173;True;5/24/2025 1:16:07 AM:951;1748038567951;;
1309;221;0.6819487;0.2047333;0.6598576;0.221151;695.4;0.3349897;True;5/24/2025 1:16:08 AM:1;1748038568001;;
1311;220;0.683149;0.2044936;0.7006382;0.1962023;695.5;0.3352371;True;5/24/2025 1:16:08 AM:50;1748038568050;;
1337;217;0.6965677;0.2018099;0.7579949;0.1650268;695.4;0.3319468;True;5/24/2025 1:16:08 AM:101;1748038568101;;
1352;214;0.7042377;0.1989216;0.7580091;0.1535397;695.3;0.3319482;True;5/24/2025 1:16:08 AM:141;1748038568141;;
1348;214;0.7023103;0.1988997;0.6807173;0.1970595;695.4;0.3342553;True;5/24/2025 1:16:08 AM:189;1748038568189;;
1337;215;0.6967655;0.1995764;0.6562621;0.2165286;695.6;0.3343536;True;5/24/2025 1:16:08 AM:238;1748038568238;;
1326;215;0.6906502;0.1997117;0.6449431;0.2078651;695.4;0.3360193;True;5/24/2025 1:16:08 AM:285;1748038568285;;
1331;215;0.6933029;0.1996842;0.7188975;0.1956386;695.4;0.3322814;True;5/24/2025 1:16:08 AM:334;1748038568334;;
1314;215;0.6848133;0.19943;0.6339904;0.1867535;695.4;0.3366639;True;5/24/2025 1:16:08 AM:385;1748038568385;;
1312;215;0.6838328;0.1996396;0.6611789;0.2096059;695.4;0.3355859;True;5/24/2025 1:16:08 AM:430;1748038568430;;
1311;217;0.6830915;0.2010616;0.6615788;0.2298052;695.3;0.3342663;True;5/24/2025 1:16:08 AM:479;1748038568479;;
1301;217;0.6778028;0.2017048;0.630596;0.2242325;695.2;0.3332193;True;5/24/2025 1:16:08 AM:527;1748038568527;;
1298;221;0.6764432;0.2051267;0.6461402;0.2535769;695.2;0.3334644;True;5/24/2025 1:16:08 AM:577;1748038568577;;
1298;221;0.6762117;0.2053885;0.6643783;0.2275789;695.1;0.3345738;True;5/24/2025 1:16:08 AM:629;1748038568629;;
1295;221;0.6749998;0.2055198;0.6448796;0.2262809;695.0;0.3351575;True;5/24/2025 1:16:08 AM:675;1748038568675;;
1292;222;0.6730757;0.2061902;0.637171;0.2368904;694.9;0.333533;True;5/24/2025 1:16:08 AM:723;1748038568723;;
1291;219;0.6727636;0.2036199;0.6630248;0.1731948;694.8;0.3289283;True;5/24/2025 1:16:08 AM:772;1748038568772;;
1304;219;0.6791933;0.2035522;0.7155179;0.200515;694.8;0.3299263;True;5/24/2025 1:16:08 AM:822;1748038568822;;
1304;220;0.6796586;0.2041013;0.6881;0.22607;694.7;0.3326231;True;5/24/2025 1:16:08 AM:871;1748038568871;;
1314;220;0.6848613;0.2040727;0.722032;0.2026029;694.7;0.3257246;True;5/24/2025 1:16:08 AM:921;1748038568921;;
1312;215;0.683819;0.1999993;0.6649659;0.1540297;694.6;0.3270341;True;5/24/2025 1:16:08 AM:968;1748038568968;;
1312;216;0.6837818;0.2005407;0.6782095;0.2183774;694.6;0.3303475;True;5/24/2025 1:16:09 AM:14;1748038569014;;
1310;218;0.6825739;0.2026349;0.660918;0.2385593;694.5;0.3304243;True;5/24/2025 1:16:09 AM:65;1748038569065;;
1312;218;0.6837731;0.2027741;0.7005168;0.2173403;694.5;0.3265213;True;5/24/2025 1:16:09 AM:114;1748038569114;;
1316;219;0.6858234;0.2027996;0.7105799;0.2112047;694.6;0.3300838;True;5/24/2025 1:16:09 AM:162;1748038569162;;
