X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
319;681;0.1664281;0.6680822;0.1664281;0.6680822;14368.2;0.1611561;True;7/6/2025 6:28:14 PM:726;1751815694726;;
314;685;0.1638014;0.6719144;0.1322665;0.7179352;14346.0;0.1504607;True;7/6/2025 6:28:14 PM:771;1751815694771;;
311;691;0.1623084;0.6776989;0.1426019;0.7539827;14085.4;0.191024;True;7/6/2025 6:28:14 PM:811;1751815694811;;
305;694;0.1593636;0.6812366;0.1227685;0.7252243;13847.9;0.2002714;True;7/6/2025 6:28:14 PM:854;1751815694854;;
301;697;0.1572716;0.6835106;0.1303214;0.712819;13675.6;0.2004039;True;7/6/2025 6:28:14 PM:895;1751815694895;;
294;701;0.1532308;0.687346;0.1045961;0.73356;13535.4;0.1963221;True;7/6/2025 6:28:14 PM:938;1751815694938;;
286;700;0.1494257;0.6864642;0.09574672;0.6739902;13384.4;0.1987858;True;7/6/2025 6:28:14 PM:976;1751815694976;;
281;699;0.1463549;0.6861556;0.0959027;0.6810731;13248.4;0.1987852;True;7/6/2025 6:28:15 PM:8;1751815695008;;
270;703;0.1407376;0.6895468;0.06848328;0.7332782;13099.5;0.2075355;True;7/6/2025 6:28:15 PM:50;1751815695050;;
260;704;0.1357367;0.6902753;0.07947486;0.6984944;12965.3;0.2131572;True;7/6/2025 6:28:15 PM:96;1751815695096;;
254;701;0.1325796;0.688096;0.09153219;0.6596832;12860.9;0.2023423;True;7/6/2025 6:28:15 PM:137;1751815695137;;
248;701;0.129301;0.6879209;0.07685199;0.6851098;12766.9;0.2023491;True;7/6/2025 6:28:15 PM:170;1751815695170;;
241;700;0.1259158;0.6871758;0.08003173;0.6770436;12709.8;0.2008877;True;7/6/2025 6:28:15 PM:210;1751815695210;;
233;704;0.1218597;0.6905967;0.07036465;0.7341335;12652.9;0.1978746;True;7/6/2025 6:28:15 PM:251;1751815695251;;
226;705;0.1181943;0.6919497;0.07200804;0.7090477;12638.4;0.2004446;True;7/6/2025 6:28:15 PM:293;1751815695293;;
216;710;0.1129494;0.6962689;0.05385922;0.7450695;12581.7;0.2078335;True;7/6/2025 6:28:15 PM:340;1751815695340;;
211;712;0.1099323;0.6982127;0.06834877;0.7250758;12538.1;0.206403;True;7/6/2025 6:28:15 PM:378;1751815695378;;
205;713;0.1071551;0.6998534;0.06448296;0.7251346;12498.8;0.2063937;True;7/6/2025 6:28:15 PM:413;1751815695413;;
199;716;0.1039138;0.7028402;0.06503346;0.7387605;12452.7;0.2026264;True;7/6/2025 6:28:15 PM:457;1751815695457;;
200;724;0.1044381;0.7098078;0.1109007;0.7956592;12396.5;0.1759313;True;7/6/2025 6:28:15 PM:500;1751815695500;;
234;727;0.1222368;0.7131212;0.3513972;0.7560182;12463.6;0.09811322;True;7/6/2025 6:28:15 PM:540;1751815695540;;
278;725;0.14513;0.7113117;0.4314618;0.6884482;12526.7;0.09325605;True;7/6/2025 6:28:15 PM:582;1751815695582;;
302;726;0.1574405;0.7126514;0.32239;0.7306912;12624.7;0.1177672;True;7/6/2025 6:28:15 PM:621;1751815695621;;
295;731;0.1541421;0.7176076;0.1095882;0.7845423;12645.4;0.1579946;True;7/6/2025 6:28:15 PM:661;1751815695661;;
291;736;0.1516482;0.7223796;0.1120971;0.7980159;12664.0;0.1580263;True;7/6/2025 6:28:15 PM:694;1751815695694;;
283;733;0.1475212;0.7194934;0.09457393;0.6823696;12633.1;0.1801975;True;7/6/2025 6:28:15 PM:734;1751815695734;;
276;730;0.1440983;0.7165959;0.09306047;0.6732697;12590.4;0.1886738;True;7/6/2025 6:28:15 PM:771;1751815695771;;
269;728;0.1404691;0.7143808;0.09270681;0.6851529;12534.7;0.1888009;True;7/6/2025 6:28:15 PM:811;1751815695811;;
264;726;0.1377745;0.7123111;0.0911061;0.676365;12484.5;0.1888343;True;7/6/2025 6:28:15 PM:842;1751815695842;;
257;719;0.1342446;0.705656;0.08459886;0.6118629;12492.6;0.1915222;True;7/6/2025 6:28:15 PM:880;1751815695880;;
251;714;0.130963;0.700033;0.08569267;0.6222875;12448.4;0.1931845;True;7/6/2025 6:28:15 PM:918;1751815695918;;
245;707;0.1279808;0.6939406;0.08313923;0.6021566;12408.5;0.193201;True;7/6/2025 6:28:15 PM:953;1751815695953;;
239;703;0.1248736;0.6898696;0.08781027;0.6411868;12414.0;0.2009026;True;7/6/2025 6:28:15 PM:997;1751815695997;;
234;697;0.1220439;0.683918;0.08233263;0.6002331;12406.6;0.1976303;True;7/6/2025 6:28:16 PM:35;1751815696035;;
228;688;0.1187664;0.6749913;0.0783726;0.5648296;12386.1;0.1979728;True;7/6/2025 6:28:16 PM:77;1751815696077;;
223;681;0.1161838;0.6679922;0.07992554;0.5695981;12380.7;0.2052546;True;7/6/2025 6:28:16 PM:114;1751815696114;;
218;674;0.1137747;0.6616985;0.07446143;0.5588551;12375.8;0.2052815;True;7/6/2025 6:28:16 PM:148;1751815696148;;
215;675;0.112493;0.6621134;0.09485029;0.667841;12361.5;0.1909892;True;7/6/2025 6:28:16 PM:185;1751815696185;;
212;675;0.1107857;0.6622396;0.09091292;0.663713;12353.3;0.1936377;True;7/6/2025 6:28:16 PM:231;1751815696231;;
210;673;0.1093829;0.6603342;0.09029806;0.6343529;12384.5;0.1968313;True;7/6/2025 6:28:16 PM:271;1751815696271;;
207;672;0.1080275;0.6591301;0.09174658;0.6446311;12388.7;0.1954158;True;7/6/2025 6:28:16 PM:315;1751815696315;;
205;672;0.1070021;0.6592682;0.09338938;0.6611063;12400.9;0.2039023;True;7/6/2025 6:28:16 PM:355;1751815696355;;
201;673;0.1050354;0.6607703;0.0703238;0.6873739;12411.9;0.2040253;True;7/6/2025 6:28:16 PM:384;1751815696384;;
199;671;0.1038659;0.6585405;0.0893245;0.6307516;12435.0;0.20036;True;7/6/2025 6:28:16 PM:427;1751815696427;;
197;669;0.1027102;0.6561558;0.08906167;0.6279322;12427.8;0.1926853;True;7/6/2025 6:28:16 PM:471;1751815696471;;
195;667;0.1018287;0.6544118;0.08762535;0.6262479;12435.1;0.1962602;True;7/6/2025 6:28:16 PM:505;1751815696505;;
194;669;0.1013486;0.6566805;0.0950898;0.6863283;12446.6;0.1962183;True;7/6/2025 6:28:16 PM:544;1751815696544;;
193;670;0.1008173;0.6570036;0.09231088;0.6621928;12457.0;0.1962563;True;7/6/2025 6:28:16 PM:578;1751815696578;;
191;668;0.09990779;0.6553989;0.08815929;0.6346211;12483.6;0.199875;True;7/6/2025 6:28:16 PM:619;1751815696619;;
196;675;0.1021627;0.6619699;0.1345194;0.7562002;12397.2;0.19969;True;7/6/2025 6:28:16 PM:654;1751815696654;;
197;683;0.1029309;0.6696395;0.1118411;0.7586197;12346.9;0.1961487;True;7/6/2025 6:28:16 PM:701;1751815696701;;
199;687;0.1039739;0.6737663;0.1204141;0.7388357;12287.9;0.2024777;True;7/6/2025 6:28:16 PM:735;1751815696735;;
201;691;0.1050354;0.6775507;0.1224204;0.7395447;12234.7;0.2025063;True;7/6/2025 6:28:16 PM:768;1751815696768;;
202;696;0.1054208;0.6830735;0.1099225;0.7476135;12205.3;0.1988596;True;7/6/2025 6:28:16 PM:812;1751815696812;;
202;700;0.1054158;0.6863914;0.1053427;0.7347851;12188.6;0.2056126;True;7/6/2025 6:28:16 PM:849;1751815696849;;
202;703;0.1054092;0.6893631;0.1053079;0.734778;12173.5;0.2056245;True;7/6/2025 6:28:16 PM:883;1751815696883;;
