X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
885;378;0.46113;0.3506007;0.46113;0.3506007;383.1;0.2312888;False;6/24/2025 5:11:31 PM:529;1750774291529;;
885;381;0.4610005;0.3530339;0.4562634;0.4419013;383.1;0.2286543;False;6/24/2025 5:11:31 PM:544;1750774291544;;
885;381;0.4612441;0.35307;0.4706982;0.3544713;383.1;0.2303142;False;6/24/2025 5:11:31 PM:557;1750774291557;;
883;376;0.4600871;0.3484162;0.4235724;0.2018163;383.3;0.2479415;False;6/24/2025 5:11:31 PM:574;1750774291574;;
881;372;0.4590574;0.3446151;0.4149966;0.1822804;383.5;0.2490049;False;6/24/2025 5:11:31 PM:587;1750774291587;;
879;368;0.4580205;0.3407966;0.414901;0.1823081;383.7;0.2489333;False;6/24/2025 5:11:31 PM:598;1750774291598;;
882;365;0.4597673;0.3381019;0.515695;0.2518244;382.9;0.2409005;False;6/24/2025 5:11:31 PM:616;1750774291616;;
885;363;0.4610986;0.3361566;0.5144951;0.258129;382.2;0.2418955;False;6/24/2025 5:11:31 PM:629;1750774291629;;
887;361;0.4621906;0.3344214;0.5084578;0.2609095;381.5;0.2422248;False;6/24/2025 5:11:31 PM:641;1750774291641;;
889;359;0.4635238;0.3324578;0.5141868;0.2578384;380.9;0.2416817;False;6/24/2025 5:11:31 PM:656;1750774291656;;
892;358;0.4648042;0.3316517;0.5030513;0.3075579;379.7;0.2477916;False;6/24/2025 5:11:31 PM:673;1750774291673;;
894;357;0.4657074;0.3310655;0.5032737;0.3066651;378.6;0.2486505;False;6/24/2025 5:11:31 PM:686;1750774291686;;
895;356;0.46663;0.3302771;0.503931;0.2983852;377.5;0.248928;False;6/24/2025 5:11:31 PM:699;1750774291699;;
898;353;0.4677311;0.3273891;0.5024582;0.236384;375.3;0.246939;False;6/24/2025 5:11:31 PM:716;1750774291716;;
900;351;0.468909;0.3252588;0.5165617;0.2391003;373.3;0.2480624;False;6/24/2025 5:11:31 PM:729;1750774291729;;
902;348;0.4702958;0.3227097;0.5179723;0.2351048;371.4;0.2482463;False;6/24/2025 5:11:31 PM:744;1750774291744;;
904;345;0.4713229;0.319454;0.5037458;0.2168136;371.2;0.2483182;False;6/24/2025 5:11:31 PM:761;1750774291761;;
906;342;0.4723113;0.3171705;0.512049;0.2254319;371.1;0.2500345;False;6/24/2025 5:11:31 PM:773;1750774291773;;
908;340;0.4733526;0.3149402;0.5162548;0.223114;370.9;0.2503127;False;6/24/2025 5:11:31 PM:787;1750774291787;;
910;334;0.4741761;0.3096178;0.4990688;0.1492255;369.7;0.2394085;False;6/24/2025 5:11:31 PM:805;1750774291805;;
912;330;0.4750021;0.3056276;0.5075379;0.148869;368.7;0.2401913;False;6/24/2025 5:11:31 PM:818;1750774291818;;
914;325;0.4762653;0.3017349;0.5267333;0.1465289;367.7;0.2404225;False;6/24/2025 5:11:31 PM:832;1750774291832;;
916;321;0.4772079;0.2979243;0.5148367;0.1461681;366.9;0.2402302;False;6/24/2025 5:11:31 PM:845;1750774291845;;
918;317;0.4781909;0.2939549;0.5149015;0.1460835;366.1;0.2403321;False;6/24/2025 5:11:31 PM:858;1750774291858;;
919;312;0.4787335;0.2891401;0.4951499;0.1439335;368.6;0.2499531;False;6/24/2025 5:11:31 PM:875;1750774291875;;
920;308;0.4794808;0.285253;0.5076565;0.1391329;370.8;0.2506726;False;6/24/2025 5:11:31 PM:891;1750774291891;;
921;304;0.4801484;0.2817355;0.5072791;0.1392116;372.7;0.2508411;False;6/24/2025 5:11:31 PM:904;1750774291904;;
922;299;0.480682;0.2772963;0.4967618;0.1439409;374.9;0.2538124;False;6/24/2025 5:11:31 PM:921;1750774291921;;
923;296;0.4810297;0.2741571;0.4944802;0.1530886;376.9;0.2544189;False;6/24/2025 5:11:31 PM:934;1750774291934;;
924;293;0.4813108;0.2714007;0.492484;0.1621549;378.6;0.2546875;False;6/24/2025 5:11:31 PM:948;1750774291948;;
