X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
530;596;0.2760887;0.5523439;0.2760887;0.5523439;582.6;0.3518945;True;5/24/2025 12:38:45 AM:780;1748036325780;;
665;648;0.3466191;0.6006324;0.4363432;0.7109199;582.6;0.3532283;True;5/24/2025 12:38:45 AM:888;1748036325888;;
744;645;0.3879222;0.5977403;0.4578154;0.5740806;583.0;0.3547355;True;5/24/2025 12:38:46 AM:3;1748036326003;;
747;766;0.3895071;0.7100383;0.4080399;0.8670682;583.8;0.3568811;True;5/24/2025 12:38:46 AM:106;1748036326106;;
720;786;0.37514;0.7278008;0.3270497;0.8028443;584.7;0.3572747;True;5/24/2025 12:38:46 AM:193;1748036326193;;
720;774;0.375132;0.717591;0.3735569;0.6607276;585.7;0.3577943;True;5/24/2025 12:38:46 AM:273;1748036326273;;
680;785;0.3544199;0.7270232;0.288159;0.7875226;586.6;0.356696;True;5/24/2025 12:38:46 AM:343;1748036326343;;
673;757;0.3505996;0.7015657;0.3160035;0.6045303;587.6;0.3582686;True;5/24/2025 12:38:46 AM:409;1748036326409;;
668;737;0.3483036;0.6826134;0.3145948;0.5821647;588.4;0.3588588;True;5/24/2025 12:38:46 AM:461;1748036326461;;
680;709;0.3544201;0.6565812;0.3908031;0.5356557;589.1;0.3566624;True;5/24/2025 12:38:46 AM:511;1748036326511;;
659;708;0.3436486;0.6562377;0.2847676;0.6298597;589.7;0.3575197;True;5/24/2025 12:38:46 AM:563;1748036326563;;
641;695;0.3340785;0.6435615;0.2786369;0.5568264;590.3;0.3584876;True;5/24/2025 12:38:46 AM:622;1748036326622;;
652;670;0.3396478;0.620604;0.3726944;0.5008318;590.8;0.359725;True;5/24/2025 12:38:46 AM:675;1748036326675;;
653;670;0.3404876;0.6205262;0.3518618;0.6193374;591.3;0.3587826;True;5/24/2025 12:38:46 AM:740;1748036326740;;
614;669;0.3200647;0.6202741;0.2459969;0.6048746;591.7;0.3583126;True;5/24/2025 12:38:46 AM:793;1748036326793;;
581;679;0.3026177;0.6287069;0.2298466;0.6873655;592.0;0.3570144;True;5/24/2025 12:38:46 AM:842;1748036326842;;
564;685;0.2940727;0.6343624;0.2370454;0.6889701;592.3;0.357003;True;5/24/2025 12:38:46 AM:886;1748036326886;;
556;683;0.2899016;0.633253;0.2483863;0.6082265;592.6;0.3569689;True;5/24/2025 12:38:46 AM:939;1748036326939;;
556;657;0.2897097;0.6083574;0.2793355;0.4969774;592.8;0.3552131;True;5/24/2025 12:38:46 AM:993;1748036326993;;
555;644;0.2895601;0.5969568;0.2842757;0.5133827;593.0;0.3535753;True;5/24/2025 12:38:47 AM:45;1748036327045;;
565;649;0.2944617;0.601761;0.3270428;0.6431449;593.2;0.3544299;True;5/24/2025 12:38:47 AM:97;1748036327097;;
587;626;0.3061912;0.5801831;0.3623606;0.4702718;593.4;0.3542858;True;5/24/2025 12:38:47 AM:147;1748036327147;;
602;665;0.3137107;0.6163734;0.3602678;0.7379606;593.3;0.3554345;True;5/24/2025 12:38:47 AM:200;1748036327200;;
602;672;0.3137593;0.6222543;0.3219691;0.6716576;593.1;0.3572594;True;5/24/2025 12:38:47 AM:258;1748036327258;;
600;671;0.3129654;0.6214301;0.2997179;0.6001676;593.0;0.355732;True;5/24/2025 12:38:47 AM:308;1748036327308;;
641;698;0.3341492;0.6466163;0.4099736;0.7562497;593.0;0.3568892;True;5/24/2025 12:38:47 AM:359;1748036327359;;
660;703;0.3437533;0.6511183;0.4002101;0.7054124;592.9;0.3561264;True;5/24/2025 12:38:47 AM:407;1748036327407;;
669;707;0.3489158;0.6553807;0.3943514;0.7126616;592.7;0.3579091;True;5/24/2025 12:38:47 AM:453;1748036327453;;
672;708;0.350128;0.6561088;0.3775384;0.6889169;592.6;0.3574187;True;5/24/2025 12:38:47 AM:504;1748036327504;;
689;708;0.3591843;0.656125;0.4193401;0.6784509;592.5;0.3574444;True;5/24/2025 12:38:47 AM:553;1748036327553;;
685;711;0.3570259;0.658531;0.338084;0.7087411;592.4;0.35497;True;5/24/2025 12:38:47 AM:601;1748036327601;;
701;714;0.3651244;0.661943;0.4202531;0.7212172;592.3;0.3552954;True;5/24/2025 12:38:47 AM:651;1748036327651;;
714;711;0.3719679;0.6586094;0.4251889;0.6279729;592.2;0.3547144;True;5/24/2025 12:38:47 AM:701;1748036327701;;
720;711;0.3751459;0.6586581;0.4186044;0.6604408;592.1;0.3542114;True;5/24/2025 12:38:47 AM:748;1748036327748;;
1152;633;0.6003511;0.5864774;0.797684;0.413847;592.0;0.3544566;True;5/24/2025 12:38:47 AM:797;1748036327797;;
1365;529;0.7111631;0.4902968;0.8275316;0.2986703;592.0;0.353779;True;5/24/2025 12:38:47 AM:846;1748036327846;;
1372;512;0.714858;0.4748251;0.7235881;0.4023114;592.0;0.3541126;True;5/24/2025 12:38:47 AM:893;1748036327893;;
1396;511;0.7272557;0.4740264;0.7536518;0.4638159;591.9;0.3556438;True;5/24/2025 12:38:47 AM:951;1748036327951;;
1388;519;0.7232291;0.4806456;0.6926209;0.5536534;591.9;0.3541323;True;5/24/2025 12:38:47 AM:998;1748036327998;;
1391;485;0.7248908;0.4491079;0.7326448;0.3345169;591.9;0.3533474;True;5/24/2025 12:38:48 AM:46;1748036328046;;
