X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
2103;152;1.095717;0.1408044;1.095717;0.1408044;513.1;0.3379023;True;5/24/2025 3:56:08 PM:389;1748091368389;Offscreen;
1902;458;0.9910204;0.4249046;0.8827149;0.6454619;513.1;0.3386188;True;5/24/2025 3:56:08 PM:485;1748091368485;;
1819;644;0.9477156;0.5968049;0.879674;0.7518324;513.0;0.3380113;True;5/24/2025 3:56:08 PM:587;1748091368587;;
1794;663;0.9346283;0.614726;0.8926225;0.6584303;512.9;0.3371724;True;5/24/2025 3:56:08 PM:677;1748091368677;;
1773;669;0.923471;0.6194916;0.8768075;0.6434399;512.6;0.3381713;True;5/24/2025 3:56:08 PM:756;1748091368756;;
1774;466;0.9242446;0.4321501;0.9351508;0.2082513;512.4;0.3379091;True;5/24/2025 3:56:08 PM:834;1748091368834;;
1765;429;0.9194258;0.3980929;0.8842295;0.2941183;512.3;0.3392331;True;5/24/2025 3:56:08 PM:899;1748091368899;;
1765;454;0.9194429;0.4211705;0.9200242;0.5238966;512.3;0.3374388;True;5/24/2025 3:56:08 PM:966;1748091368966;;
1788;376;0.9313755;0.3482531;0.9868137;0.1820583;512.3;0.3383052;True;5/24/2025 3:56:09 PM:17;1748091369017;;
1865;284;0.9714327;0.2633431;1.064959;0.09771422;512.3;0.3391675;True;5/24/2025 3:56:09 PM:76;1748091369076;;
1880;243;0.9793544;0.2252008;1.02456;0.1112641;512.3;0.3384313;True;5/24/2025 3:56:09 PM:130;1748091369130;;
1879;286;0.9788361;0.2649509;0.9669697;0.417215;512.3;0.3397146;True;5/24/2025 3:56:09 PM:179;1748091369179;;
1877;267;0.9780296;0.2480863;0.961619;0.1668205;512.3;0.3376821;True;5/24/2025 3:56:09 PM:230;1748091369230;;
1902;235;0.9907916;0.2177518;1.05058;0.1000633;512.2;0.3374155;True;5/24/2025 3:56:09 PM:278;1748091369278;;
1936;215;1.008613;0.1996466;1.076283;0.1103957;512.1;0.3381059;True;5/24/2025 3:56:09 PM:334;1748091369334;Offscreen;
1931;200;1.005862;0.1860557;0.9787377;0.09919558;511.9;0.3367904;True;5/24/2025 3:56:09 PM:383;1748091369383;Offscreen;
1928;200;1.004443;0.1859886;0.982711;0.1774948;511.8;0.3380182;True;5/24/2025 3:56:09 PM:433;1748091369433;Offscreen;
1930;191;1.005461;0.1772837;1.020569;0.106976;511.7;0.3388893;True;5/24/2025 3:56:09 PM:492;1748091369492;Offscreen;
1928;226;1.004474;0.2100258;0.9864172;0.3290245;511.5;0.3389013;True;5/24/2025 3:56:09 PM:539;1748091369539;Offscreen;
1941;223;1.01129;0.206708;1.054423;0.1566291;511.4;0.3398393;True;5/24/2025 3:56:09 PM:593;1748091369593;Offscreen;
1942;210;1.011753;0.1947486;1.025667;0.1048427;511.3;0.3388852;True;5/24/2025 3:56:09 PM:642;1748091369642;Offscreen;
1921;201;1.001012;0.1863252;0.9457659;0.1019723;511.2;0.3383468;True;5/24/2025 3:56:09 PM:689;1748091369689;Offscreen;
1921;181;1.000718;0.1679196;0.9910039;0.05578991;511.1;0.3386053;True;5/24/2025 3:56:09 PM:741;1748091369741;Offscreen;
1916;180;0.9982593;0.167363;0.9696414;0.1401254;511.0;0.3379085;True;5/24/2025 3:56:09 PM:794;1748091369794;;
1907;180;0.9937457;0.1669845;0.9557638;0.1263025;510.9;0.3382705;True;5/24/2025 3:56:09 PM:855;1748091369855;;
1891;180;0.9851299;0.1666954;0.929603;0.1349895;510.8;0.3363674;True;5/24/2025 3:56:09 PM:907;1748091369907;;
1890;178;0.9845461;0.1655558;0.9605434;0.1170761;510.7;0.3376501;True;5/24/2025 3:56:09 PM:959;1748091369959;;
1872;176;0.9752819;0.1636788;0.9163309;0.1084313;510.5;0.3377556;True;5/24/2025 3:56:10 PM:14;1748091370014;;
1836;178;0.9563269;0.1652626;0.8745251;0.1815654;510.4;0.3355751;True;5/24/2025 3:56:10 PM:65;1748091370065;;
1811;177;0.9432725;0.1641846;0.8713007;0.1214741;510.3;0.3361331;True;5/24/2025 3:56:10 PM:115;1748091370115;;
1794;176;0.9347143;0.1637871;0.8744015;0.1517031;510.3;0.335963;True;5/24/2025 3:56:10 PM:171;1748091370171;;
1799;176;0.9371296;0.1637091;0.9543586;0.1398015;510.2;0.3373604;True;5/24/2025 3:56:10 PM:223;1748091370223;;
1788;177;0.9312873;0.164389;0.880073;0.1755849;510.1;0.3364532;True;5/24/2025 3:56:10 PM:273;1748091370273;;
1794;177;0.9347219;0.1645022;0.9576308;0.1676423;510.1;0.3366863;True;5/24/2025 3:56:10 PM:329;1748091370329;;
1779;185;0.9268548;0.1714619;0.8732418;0.2270666;510.0;0.3370358;True;5/24/2025 3:56:10 PM:381;1748091370381;;
1778;185;0.9262657;0.1717792;0.9021348;0.1850671;510.0;0.3367239;True;5/24/2025 3:56:10 PM:434;1748091370434;;
1789;179;0.9321924;0.1660541;0.9668406;0.1111028;510.0;0.3378218;True;5/24/2025 3:56:10 PM:485;1748091370485;;
1788;176;0.9314182;0.163784;0.9101374;0.1245641;509.9;0.3374405;True;5/24/2025 3:56:10 PM:536;1748091370536;;
1784;176;0.9293341;0.1637745;0.8982624;0.150538;509.9;0.3380496;True;5/24/2025 3:56:10 PM:593;1748091370593;;
1777;177;0.9259155;0.1646707;0.8865315;0.1811036;509.9;0.3380641;True;5/24/2025 3:56:10 PM:649;1748091370649;;
1765;182;0.9195762;0.1690984;0.8679577;0.213947;509.9;0.3376877;True;5/24/2025 3:56:10 PM:706;1748091370706;;
1763;181;0.91863;0.1684554;0.8867756;0.1512884;509.8;0.3385189;True;5/24/2025 3:56:10 PM:759;1748091370759;;
1762;182;0.9181948;0.1691045;0.9095294;0.187227;509.8;0.338199;True;5/24/2025 3:56:10 PM:816;1748091370816;;
1315;290;0.6849784;0.2689493;0.6103655;0.3572093;509.7;0.3382508;True;5/24/2025 3:56:12 PM:212;1748091372212;;
1476;370;0.7690898;0.3434195;0.8878387;0.5561447;509.4;0.3415319;True;5/24/2025 3:56:12 PM:262;1748091372262;;
1556;433;0.810824;0.4015536;0.8900826;0.589667;509.2;0.3405094;True;5/24/2025 3:56:12 PM:308;1748091372308;;
1597;479;0.8318936;0.4441935;0.8843096;0.6035476;509.1;0.3409204;True;5/24/2025 3:56:12 PM:357;1748091372357;;
1613;543;0.8404782;0.5034119;0.8693439;0.6719834;509.0;0.3402019;True;5/24/2025 3:56:12 PM:413;1748091372413;;
1632;562;0.8501301;0.5206873;0.8884909;0.6274795;508.9;0.3400351;True;5/24/2025 3:56:12 PM:462;1748091372462;;
1663;443;0.8661938;0.4105378;0.9222798;0.2079566;508.7;0.3396923;True;5/24/2025 3:56:12 PM:511;1748091372511;;
1682;346;0.8760597;0.3206278;0.9180077;0.1597985;508.7;0.3384697;True;5/24/2025 3:56:12 PM:569;1748091372569;;
1682;292;0.8762594;0.2705279;0.8805827;0.1409162;508.6;0.3386354;True;5/24/2025 3:56:12 PM:616;1748091372616;;
1709;339;0.8903725;0.3143426;0.9515461;0.4909219;508.6;0.3399499;True;5/24/2025 3:56:12 PM:663;1748091372663;;
1726;263;0.8989877;0.2440591;0.9456043;0.0972312;508.5;0.3390786;True;5/24/2025 3:56:12 PM:719;1748091372719;;
1726;303;0.8994065;0.2810113;0.9130384;0.4415507;508.5;0.3388661;True;5/24/2025 3:56:12 PM:769;1748091372769;;
1713;290;0.8926831;0.2693322;0.8484284;0.207073;508.5;0.339054;True;5/24/2025 3:56:12 PM:814;1748091372814;;
1716;246;0.8940758;0.2281738;0.9150849;0.1022058;508.5;0.3385062;True;5/24/2025 3:56:12 PM:864;1748091372864;;
1695;244;0.8829873;0.2265499;0.8298692;0.2070836;508.5;0.3387747;True;5/24/2025 3:56:12 PM:918;1748091372918;;
1692;262;0.881678;0.2428613;0.8608128;0.3382471;508.5;0.3394154;True;5/24/2025 3:56:12 PM:976;1748091372976;;
1692;489;0.8816494;0.453189;0.8770123;0.7103112;508.5;0.3401444;True;5/24/2025 3:56:13 PM:35;1748091373035;;
1692;445;0.881646;0.412329;0.8758392;0.237321;508.6;0.3400452;True;5/24/2025 3:56:13 PM:82;1748091373082;;
1694;517;0.8826035;0.4792826;0.8979963;0.6327111;508.6;0.3411865;True;5/24/2025 3:56:13 PM:129;1748091373129;;
1688;667;0.8791973;0.6182598;0.8459305;0.8258483;508.6;0.3401003;True;5/24/2025 3:56:13 PM:180;1748091373180;;
1688;702;0.8791744;0.6502243;0.8778036;0.7353982;508.7;0.3406393;True;5/24/2025 3:56:13 PM:234;1748091373234;;
1687;632;0.8791627;0.5855911;0.8745148;0.3825113;508.8;0.3409196;True;5/24/2025 3:56:13 PM:286;1748091373286;;
1703;567;0.8870344;0.5253521;0.9323871;0.3354667;508.8;0.3411313;True;5/24/2025 3:56:13 PM:339;1748091373339;;
1705;594;0.8882038;0.5503143;0.9072899;0.6373333;508.8;0.3399503;True;5/24/2025 3:56:13 PM:395;1748091373395;;
1706;609;0.8886556;0.564428;0.9036593;0.6381916;508.8;0.3405402;True;5/24/2025 3:56:13 PM:446;1748091373446;;
1735;604;0.9038265;0.5596393;0.9727802;0.4996367;508.6;0.3409006;True;5/24/2025 3:56:13 PM:496;1748091373496;;
1743;575;0.9079141;0.5327951;0.9492257;0.404738;508.4;0.3397518;True;5/24/2025 3:56:13 PM:544;1748091373544;;
1744;474;0.9087562;0.4389418;0.9340706;0.2257452;508.2;0.3407528;True;5/24/2025 3:56:13 PM:591;1748091373591;;
1745;422;0.909051;0.3907418;0.9295768;0.2465636;508.1;0.3422584;True;5/24/2025 3:56:13 PM:645;1748091373645;;
1721;509;0.8967291;0.471952;0.8453234;0.6564626;508.0;0.3408597;True;5/24/2025 3:56:13 PM:698;1748091373698;;
1726;437;0.8990875;0.4049971;0.9320968;0.2218108;507.8;0.3397214;True;5/24/2025 3:56:13 PM:744;1748091373744;;
1706;416;0.8886947;0.3855271;0.8440077;0.2933968;507.8;0.341311;True;5/24/2025 3:56:13 PM:806;1748091373806;;
1659;658;0.8645411;0.6098656;0.7931872;0.8540617;507.7;0.3409886;True;5/24/2025 3:56:13 PM:869;1748091373869;;
1471;827;0.7661483;0.7663351;0.6419446;0.9452847;507.4;0.3409347;True;5/24/2025 3:56:13 PM:936;1748091373936;;
1337;824;0.6965069;0.7633825;0.5942737;0.7494026;506.9;0.3418964;True;5/24/2025 3:56:13 PM:996;1748091373996;;
1277;826;0.6655297;0.7656662;0.5913548;0.7788879;506.4;0.3439347;True;5/24/2025 3:56:14 PM:43;1748091374043;;
1278;706;0.6656417;0.6541158;0.6666474;0.4004674;505.8;0.3440489;True;5/24/2025 3:56:14 PM:88;1748091374088;;
1277;706;0.6656106;0.6538292;0.6653198;0.6432477;505.2;0.3443493;True;5/24/2025 3:56:14 PM:145;1748091374145;;
1273;624;0.6630431;0.5784874;0.6440809;0.3899433;504.5;0.3454846;True;5/24/2025 3:56:14 PM:196;1748091374196;;
1233;619;0.6426315;0.5736909;0.5729693;0.5180457;503.9;0.3485075;True;5/24/2025 3:56:14 PM:244;1748091374244;;
1201;607;0.6260088;0.5628533;0.5620594;0.4789426;503.2;0.3480769;True;5/24/2025 3:56:14 PM:292;1748091374292;;
1174;501;0.6118114;0.4641157;0.5496961;0.2466427;502.4;0.3486125;True;5/24/2025 3:56:14 PM:338;1748091374338;;
1174;479;0.6114857;0.4441786;0.602347;0.3491081;501.7;0.3482798;True;5/24/2025 3:56:14 PM:389;1748091374389;;
1296;625;0.6750416;0.5792091;0.7954194;0.8086987;501.1;0.3477277;True;5/24/2025 3:56:14 PM:440;1748091374440;;
1471;650;0.7664925;0.6023437;0.8977332;0.6913806;500.8;0.3481785;True;5/24/2025 3:56:14 PM:489;1748091374489;;
1599;643;0.8333303;0.5955946;0.9298858;0.5195765;500.4;0.3488496;True;5/24/2025 3:56:14 PM:546;1748091374546;;
1629;598;0.8487076;0.5538639;0.8880855;0.4052204;499.9;0.3498407;True;5/24/2025 3:56:14 PM:606;1748091374606;;
1694;594;0.8823046;0.5508274;0.9587214;0.4854043;499.5;0.3497813;True;5/24/2025 3:56:14 PM:655;1748091374655;;
1720;593;0.8959624;0.5493982;0.9418182;0.4925047;499.0;0.3492408;True;5/24/2025 3:56:14 PM:705;1748091374705;;
1782;592;0.9285491;0.5485889;1.006604;0.5286888;498.5;0.3487218;True;5/24/2025 3:56:14 PM:756;1748091374756;;
1725;560;0.898541;0.5193782;0.7966216;0.3808241;498.2;0.348906;True;5/24/2025 3:56:14 PM:806;1748091374806;;
1607;483;0.8373391;0.4474682;0.7109764;0.2553599;498.0;0.3482196;True;5/24/2025 3:56:14 PM:858;1748091374858;;
1697;512;0.883953;0.4742396;0.9889251;0.5804666;497.9;0.3482485;True;5/24/2025 3:56:14 PM:908;1748091374908;;
1740;557;0.9066553;0.5161105;0.9758124;0.645555;497.8;0.3483404;True;5/24/2025 3:56:14 PM:963;1748091374963;;
1751;561;0.9123232;0.5201359;0.9495814;0.5641081;497.8;0.3482891;True;5/24/2025 3:56:15 PM:14;1748091375014;;
1748;512;0.9106025;0.4747041;0.8864664;0.3323318;497.8;0.3488453;True;5/24/2025 3:56:15 PM:66;1748091375066;;
1754;522;0.9137138;0.484217;0.9425358;0.5571574;497.8;0.348811;True;5/24/2025 3:56:15 PM:115;1748091375115;;
1774;516;0.9244609;0.4786315;0.9802951;0.427161;497.8;0.3488054;True;5/24/2025 3:56:15 PM:164;1748091375164;;
