X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
1561;21;0.8132404;0.02004855;0.8132404;0.02004855;21901.5;0.1973638;True;7/14/2025 10:30:51 AM:168;1752478251168;;
1569;69;0.8174644;0.0648015;0.8567597;0.4784918;21839.0;0.1524271;True;7/14/2025 10:30:51 AM:208;1752478251208;;
1531;61;0.7976456;0.05672543;0.5752483;-0.03446083;21560.0;0.1835881;True;7/14/2025 10:30:51 AM:243;1752478251243;;
1534;62;0.7990939;0.05788889;0.8156417;0.0711716;21353.2;0.1898217;True;7/14/2025 10:30:51 AM:278;1752478251278;;
1536;62;0.8002726;0.05774491;0.8181685;0.05555996;21167.1;0.191055;True;7/14/2025 10:30:51 AM:304;1752478251304;;
1530;87;0.7973187;0.08067647;0.7657819;0.3246067;20838.6;0.1626683;True;7/14/2025 10:30:51 AM:340;1752478251340;;
1534;88;0.7991949;0.08180514;0.8224873;0.09580313;20555.3;0.1477012;True;7/14/2025 10:30:51 AM:372;1752478251372;;
1556;85;0.8105723;0.07956378;0.9773636;0.04655937;20300.3;0.1517035;True;7/14/2025 10:30:51 AM:399;1752478251399;;
1528;84;0.7959128;0.07825421;0.6211759;0.06256602;20336.8;0.1489134;True;7/14/2025 10:30:51 AM:432;1752478251432;;
1510;83;0.7866613;0.07756905;0.6508561;0.06747065;20369.6;0.1494644;True;7/14/2025 10:30:51 AM:459;1752478251459;;
1501;83;0.7819259;0.07773276;0.7253081;0.07969335;20318.1;0.1602646;True;7/14/2025 10:30:51 AM:492;1752478251492;;
1496;98;0.7792498;0.0916274;0.7448607;0.269798;20183.7;0.1711022;True;7/14/2025 10:30:51 AM:521;1752478251521;;
1493;107;0.7776169;0.09971615;0.7516499;0.2281303;20062.7;0.1736205;True;7/14/2025 10:30:51 AM:547;1752478251547;;
1496;104;0.7796288;0.09648245;0.8047628;0.05609855;20123.0;0.1597004;True;7/14/2025 10:30:51 AM:578;1752478251578;;
1509;102;0.7861359;0.09459134;0.8800316;0.06727042;20177.3;0.1614956;True;7/14/2025 10:30:51 AM:606;1752478251606;;
1500;93;0.7817278;0.08626322;0.7328361;-0.006286195;20205.2;0.1838576;True;7/14/2025 10:30:51 AM:641;1752478251641;;
1495;87;0.7788337;0.08079543;0.7328326;-0.006284919;20230.2;0.1838341;True;7/14/2025 10:30:51 AM:666;1752478251666;;
1491;86;0.7768905;0.0804359;0.7539543;0.07618903;20261.4;0.1830544;True;7/14/2025 10:30:51 AM:699;1752478251699;;
1472;82;0.7669954;0.07667065;0.6471709;0.03085711;20339.4;0.1447962;True;7/14/2025 10:30:51 AM:731;1752478251731;;
1478;83;0.7702995;0.07695709;0.8188944;0.08116655;20409.7;0.1469025;True;7/14/2025 10:30:51 AM:758;1752478251758;;
1493;90;0.7780619;0.08415181;0.8734143;0.1724638;20215.7;0.1492624;True;7/14/2025 10:30:51 AM:790;1752478251790;;
1545;88;0.8051463;0.08220295;1.135541;0.05821564;20076.3;0.217557;True;7/14/2025 10:30:51 AM:822;1752478251822;;
1580;86;0.8233632;0.08004555;1.072357;0.05034432;19950.9;0.2188404;True;7/14/2025 10:30:51 AM:850;1752478251850;;
1639;100;0.8537963;0.09337072;1.224577;0.2570607;19847.8;0.2216851;True;7/14/2025 10:30:51 AM:882;1752478251882;;
1636;101;0.8522631;0.09370116;0.8339509;0.09764515;19650.0;0.2130401;True;7/14/2025 10:30:51 AM:916;1752478251916;;
1649;102;0.8591534;0.09518658;0.9584848;0.1166585;19472.0;0.2151499;True;7/14/2025 10:30:51 AM:942;1752478251942;;
1639;102;0.8537285;0.09479504;0.7893927;0.09015376;19342.1;0.2015634;True;7/14/2025 10:30:51 AM:976;1752478251976;;
1636;102;0.8521654;0.09489674;0.8277139;0.09648628;19225.3;0.2021858;True;7/14/2025 10:30:52 AM:1;1752478252001;;
1616;146;0.8420897;0.1359003;0.7164437;0.6433882;18863.8;0.1879805;True;7/14/2025 10:30:52 AM:33;1752478252033;;
1543;184;0.8040898;0.1706491;0.3819564;0.5581418;18461.3;0.1877695;True;7/14/2025 10:30:52 AM:68;1752478252068;;
1493;210;0.7779866;0.1945505;0.3823164;0.5582222;18098.3;0.1879746;True;7/14/2025 10:30:52 AM:93;1752478252093;;
1434;239;0.7470664;0.2217656;0.3768776;0.5489379;17785.0;0.208441;True;7/14/2025 10:30:52 AM:126;1752478252126;;
1350;258;0.7036127;0.2395151;0.1867001;0.4530574;17543.4;0.204543;True;7/14/2025 10:30:52 AM:158;1752478252158;;
1290;267;0.6722909;0.2479913;0.1993755;0.3775376;17325.9;0.2047631;True;7/14/2025 10:30:52 AM:183;1752478252183;;
1223;278;0.6370028;0.2577534;0.2107357;0.3770823;17079.4;0.2115505;True;7/14/2025 10:30:52 AM:216;1752478252216;;
1171;286;0.6100437;0.2652139;0.2108965;0.3769886;16857.6;0.2116404;True;7/14/2025 10:30:52 AM:241;1752478252241;;
1118;285;0.5826982;0.2647469;0.2663858;0.2592783;16644.1;0.2129815;True;7/14/2025 10:30:52 AM:276;1752478252276;;
1078;269;0.5615466;0.2492748;0.3359535;0.08207954;16491.1;0.2189592;True;7/14/2025 10:30:52 AM:312;1752478252312;;
1051;258;0.547816;0.2392223;0.3359595;0.08207308;16353.4;0.2189622;True;7/14/2025 10:30:52 AM:337;1752478252337;;
1003;258;0.5228162;0.2392624;0.2302985;0.2397368;16249.9;0.2134874;True;7/14/2025 10:30:52 AM:370;1752478252370;;
1060;279;0.5523738;0.2589934;0.9049186;0.4931308;16154.9;0.203312;True;7/14/2025 10:30:52 AM:404;1752478252404;;
1103;296;0.5746161;0.2745494;0.921388;0.5158645;16069.3;0.2032317;True;7/14/2025 10:30:52 AM:429;1752478252429;;
1163;305;0.6058638;0.2827043;0.9883665;0.3824493;16002.5;0.2120508;True;7/14/2025 10:30:52 AM:460;1752478252460;;
1207;312;0.6288251;0.2895436;0.9794964;0.393865;15942.4;0.2119885;True;7/14/2025 10:30:52 AM:486;1752478252486;;
1255;314;0.6540302;0.2913898;0.9740803;0.3148297;15852.7;0.2065725;True;7/14/2025 10:30:52 AM:517;1752478252517;;
1295;311;0.6748835;0.2882685;0.9588395;0.2457401;15772.0;0.2065308;True;7/14/2025 10:30:52 AM:545;1752478252545;;
1337;330;0.6965784;0.3063257;0.9459562;0.5130115;15672.7;0.216563;True;7/14/2025 10:30:52 AM:579;1752478252579;;
1376;349;0.7171814;0.3237232;0.9609468;0.5287319;15604.4;0.2144834;True;7/14/2025 10:30:52 AM:613;1752478252613;;
1406;363;0.7323915;0.3365723;0.9607258;0.5286842;15543.0;0.2144298;True;7/14/2025 10:30:52 AM:639;1752478252639;;
1438;375;0.7493551;0.3478771;0.9577118;0.4862523;15521.2;0.218674;True;7/14/2025 10:30:52 AM:671;1752478252671;;
1464;386;0.7629264;0.3578596;0.9276097;0.4784859;15509.5;0.2132005;True;7/14/2025 10:30:52 AM:703;1752478252703;;
1485;395;0.773595;0.3661744;0.9426712;0.4974125;15498.9;0.213262;True;7/14/2025 10:30:52 AM:728;1752478252728;;
1514;399;0.7886736;0.36997;0.9749677;0.4167813;15504.4;0.2159483;True;7/14/2025 10:30:52 AM:759;1752478252759;;
1540;405;0.8021697;0.3758002;0.9848421;0.4545479;15509.3;0.215927;True;7/14/2025 10:30:52 AM:789;1752478252789;;
1557;412;0.8111722;0.3815308;0.9201109;0.4506033;15520.5;0.2133124;True;7/14/2025 10:30:52 AM:821;1752478252821;;
1580;403;0.8233787;0.3735105;0.9707377;0.276644;15526.4;0.2147693;True;7/14/2025 10:30:52 AM:854;1752478252854;;
1599;396;0.8329622;0.3666888;0.9749081;0.2655718;15531.8;0.2147595;True;7/14/2025 10:30:52 AM:881;1752478252881;;
1615;411;0.8413597;0.3811415;0.9443905;0.5575806;15503.3;0.2166427;True;7/14/2025 10:30:52 AM:913;1752478252913;;
1633;415;0.8507639;0.3842878;0.9693916;0.4238955;15496.4;0.2150006;True;7/14/2025 10:30:52 AM:943;1752478252943;;
1648;424;0.8586269;0.39286;0.9794022;0.5240789;15490.0;0.2149598;True;7/14/2025 10:30:52 AM:969;1752478252969;;
1636;455;0.8524452;0.4215801;0.7722511;0.7898713;15472.2;0.1708041;True;7/14/2025 10:30:52 AM:999;1752478252999;;
1627;484;0.8477822;0.4489508;0.7814897;0.8332029;15456.1;0.1709095;True;7/14/2025 10:30:53 AM:27;1752478253027;;
1598;488;0.8327043;0.4519998;0.6480916;0.4892237;15506.6;0.1373159;True;7/14/2025 10:30:53 AM:59;1752478253059;;
1565;459;0.8154163;0.4251032;0.6151333;0.1121322;15677.6;0.1698217;True;7/14/2025 10:30:53 AM:93;1752478253093;;
1542;438;0.8033908;0.4063706;0.615338;0.1121475;15831.5;0.1700402;True;7/14/2025 10:30:53 AM:117;1752478253117;;
1551;414;0.8079732;0.3842117;0.8653181;0.1068643;15920.9;0.2235723;True;7/14/2025 10:30:53 AM:149;1752478253149;;
1558;392;0.8119319;0.3630854;0.8602088;0.1054373;16094.7;0.2226434;True;7/14/2025 10:30:53 AM:181;1752478253181;;
1568;373;0.8169914;0.3454529;0.8818377;0.1193546;16251.1;0.2234182;True;7/14/2025 10:30:53 AM:212;1752478253212;;
1563;350;0.8145732;0.3242274;0.7878687;0.08991211;16567.8;0.2197787;True;7/14/2025 10:30:53 AM:248;1752478253248;;
1569;330;0.817361;0.3061555;0.8514109;0.08540014;16837.5;0.2130057;True;7/14/2025 10:30:53 AM:280;1752478253280;;
1581;316;0.8236565;0.2932222;0.9124556;0.110519;17080.1;0.2153153;True;7/14/2025 10:30:53 AM:307;1752478253307;;
1604;301;0.8355113;0.2789927;0.9763579;0.1093511;17322.8;0.2301062;True;7/14/2025 10:30:53 AM:341;1752478253341;;
1619;291;0.8434026;0.2694533;0.9669811;0.1196174;17541.2;0.231176;True;7/14/2025 10:30:53 AM:366;1752478253366;;
1591;266;0.8289209;0.2469691;0.6561208;-0.02236493;17779.3;0.1346107;True;7/14/2025 10:30:53 AM:399;1752478253399;;
1581;245;0.8235897;0.2271396;0.7554333;-0.02659255;17993.7;0.1349485;True;7/14/2025 10:30:53 AM:428;1752478253428;;
1539;226;0.8019997;0.2100535;0.5545495;0.01275141;18227.7;0.1336181;True;7/14/2025 10:30:53 AM:464;1752478253464;;
1548;209;0.8064083;0.1939421;0.8602214;-0.002910195;18345.8;0.1301343;True;7/14/2025 10:30:53 AM:496;1752478253496;;
1549;194;0.8071406;0.1804666;0.8174725;-0.009580957;18452.1;0.1306497;True;7/14/2025 10:30:53 AM:524;1752478253524;;
1524;185;0.7939367;0.1717873;0.6310915;0.0642392;18609.3;0.1247327;True;7/14/2025 10:30:53 AM:555;1752478253555;;
1523;173;0.7933744;0.1603034;0.7862619;0.01496584;18757.0;0.1544932;True;7/14/2025 10:30:53 AM:587;1752478253587;;
1527;162;0.7957657;0.1502816;0.8303506;0.005307431;18889.9;0.1557019;True;7/14/2025 10:30:53 AM:613;1752478253613;;
1556;156;0.8107643;0.1451886;0.9916785;0.08349064;19005.5;0.168931;True;7/14/2025 10:30:53 AM:647;1752478253647;;
1515;146;0.7891169;0.1356485;0.556235;0.03224619;19331.3;0.1289582;True;7/14/2025 10:30:53 AM:682;1752478253682;;
1487;139;0.7745606;0.1292301;0.5562418;0.03224392;19624.6;0.1289853;True;7/14/2025 10:30:53 AM:709;1752478253709;;
1453;133;0.7571788;0.1232368;0.5488538;0.05087261;19596.8;0.1249977;True;7/14/2025 10:30:53 AM:742;1752478253742;;
1427;128;0.7435716;0.1185426;0.5488538;0.05087261;19571.8;0.1252853;True;7/14/2025 10:30:53 AM:768;1752478253768;;
1393;190;0.7259138;0.1768096;0.5126004;0.876958;19551.7;0.201904;True;7/14/2025 10:30:53 AM:800;1752478253800;;
1357;221;0.7068047;0.2053984;0.4697126;0.5605341;19489.8;0.1772962;True;7/14/2025 10:30:53 AM:832;1752478253832;;
1324;249;0.6897672;0.2310223;0.469271;0.563032;19434.1;0.1781631;True;7/14/2025 10:30:53 AM:863;1752478253863;;
1298;298;0.6765416;0.276237;0.516293;0.8216175;19288.0;0.1719573;True;7/14/2025 10:30:53 AM:895;1752478253895;;
1303;379;0.6788474;0.3517001;0.7072016;1.263577;19201.2;0.1615175;True;7/14/2025 10:30:53 AM:927;1752478253927;;
1296;439;0.6751123;0.4066158;0.6201107;1.204108;19122.9;0.162531;True;7/14/2025 10:30:53 AM:953;1752478253953;;
1319;517;0.6871522;0.4789872;0.8327044;1.33557;19040.9;0.1828369;True;7/14/2025 10:30:53 AM:986;1752478253986;;
1324;559;0.689776;0.5179417;0.7218921;0.9884297;19036.3;0.1959061;True;7/14/2025 10:30:54 AM:18;1752478254018;;
1331;600;0.6937076;0.5563219;0.7535696;1.131032;19031.5;0.1976826;True;7/14/2025 10:30:54 AM:44;1752478254044;;
