X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
970;116;0.3789306;0.09369629;0.3789306;0.09369629;291.4;0.2878099;False;6/2/2025 4:48:11 PM:732;1748872091732;;
1018;113;0.3977397;0.09121282;0.493058;0.03821344;294.3;0.2770903;False;6/2/2025 4:48:11 PM:749;1748872091749;;
1036;132;0.4049272;0.1062525;0.4725708;0.2509869;296.8;0.2819956;False;6/2/2025 4:48:11 PM:764;1748872091764;;
1050;141;0.410235;0.1136755;0.4722988;0.2226634;299.1;0.2821399;False;6/2/2025 4:48:11 PM:775;1748872091775;;
1061;152;0.4147961;0.1222553;0.4704092;0.2362935;301.1;0.2821082;False;6/2/2025 4:48:11 PM:788;1748872091788;;
1071;161;0.4183834;0.1290526;0.4703674;0.2363247;303.0;0.2820941;False;6/2/2025 4:48:11 PM:800;1748872091800;;
1061;164;0.4147853;0.1318736;0.3974729;0.1500716;307.9;0.2753625;False;6/2/2025 4:48:12 PM:632;1748872092632;;
1061;164;0.4147658;0.1319131;0.3986761;0.1507947;312.4;0.2751765;False;6/2/2025 4:48:12 PM:642;1748872092642;;
1061;164;0.4147485;0.1319491;0.3987077;0.1507935;316.5;0.2751988;False;6/2/2025 4:48:12 PM:650;1748872092650;;
1061;164;0.4147333;0.1319823;0.3987623;0.1507909;320.1;0.2752378;False;6/2/2025 4:48:12 PM:661;1748872092661;;
1061;164;0.4147145;0.1320231;0.3985212;0.1515706;323.4;0.2752433;False;6/2/2025 4:48:12 PM:670;1748872092670;;
1066;165;0.4166834;0.1324492;0.4491842;0.1676064;328.3;0.2858487;False;6/2/2025 4:48:12 PM:683;1748872092683;;
1070;165;0.4180149;0.1326507;0.4490252;0.1631889;332.8;0.2862584;False;6/2/2025 4:48:12 PM:693;1748872092693;;
1072;165;0.419085;0.1327622;0.4475629;0.1591948;336.8;0.2863938;False;6/2/2025 4:48:12 PM:703;1748872092703;;
1075;165;0.4202129;0.1329455;0.4491082;0.16315;340.4;0.2863363;False;6/2/2025 4:48:12 PM:712;1748872092712;;
1075;165;0.4202031;0.1329729;0.4100915;0.153158;344.7;0.2670471;False;6/2/2025 4:48:12 PM:726;1748872092726;;
1075;165;0.420065;0.132993;0.4023553;0.1484484;348.6;0.2674771;False;6/2/2025 4:48:12 PM:735;1748872092735;;
1074;165;0.4198921;0.1330092;0.4007432;0.1489773;352.1;0.267563;False;6/2/2025 4:48:12 PM:746;1748872092746;;
1074;166;0.4197732;0.1330274;0.4023834;0.1484452;355.3;0.2675064;False;6/2/2025 4:48:12 PM:755;1748872092755;;
1074;166;0.4196229;0.1330412;0.4007156;0.1489805;358.1;0.2675344;False;6/2/2025 4:48:12 PM:765;1748872092765;;
1082;164;0.4228857;0.1321545;0.4687712;0.1012049;358.7;0.274242;False;6/2/2025 4:48:12 PM:777;1748872092777;;
1087;163;0.4247098;0.1314086;0.4634723;0.09808249;359.3;0.2748397;False;6/2/2025 4:48:12 PM:788;1748872092788;;
1091;163;0.4262909;0.1307478;0.4634693;0.09808177;359.8;0.2748375;False;6/2/2025 4:48:12 PM:797;1748872092797;;
1094;162;0.4275913;0.1301059;0.4611417;0.09752432;360.3;0.2749278;False;6/2/2025 4:48:12 PM:806;1748872092806;;
1098;161;0.4289823;0.1295045;0.4634511;0.09807745;360.7;0.2748207;False;6/2/2025 4:48:12 PM:816;1748872092816;;
1098;160;0.429047;0.1288529;0.4341621;0.09924889;365.0;0.2865516;False;6/2/2025 4:48:12 PM:829;1748872092829;;
1098;160;0.4291444;0.1284121;0.4373586;0.09966528;368.8;0.2870461;False;6/2/2025 4:48:12 PM:839;1748872092839;;
1098;159;0.4292382;0.1280033;0.4375103;0.09973001;372.2;0.2872077;False;6/2/2025 4:48:12 PM:849;1748872092849;;
1099;159;0.4293238;0.127628;0.4374683;0.09971216;375.3;0.2871631;False;6/2/2025 4:48:12 PM:858;1748872092858;;
1126;159;0.4399071;0.1275004;0.5267767;0.1133296;376.0;0.2895502;False;6/2/2025 4:48:12 PM:871;1748872092871;;
1144;159;0.4470105;0.1274087;0.5271846;0.1133435;376.6;0.2902745;False;6/2/2025 4:48:12 PM:880;1748872092880;;
1159;158;0.4529078;0.127327;0.5271652;0.1133428;377.2;0.2904421;False;6/2/2025 4:48:12 PM:890;1748872092890;;
1173;158;0.4583811;0.1272455;0.5271608;0.1133426;377.7;0.2904805;False;6/2/2025 4:48:12 PM:900;1748872092900;;
1185;158;0.4629405;0.1271731;0.5271696;0.1133429;378.1;0.2904034;False;6/2/2025 4:48:12 PM:910;1748872092910;;
1196;158;0.467268;0.1271639;0.5211673;0.1215867;382.1;0.2640409;False;6/2/2025 4:48:12 PM:922;1748872092922;;
1203;158;0.4702838;0.1271619;0.5210863;0.1231571;385.7;0.2645916;False;6/2/2025 4:48:12 PM:933;1748872092933;;
1210;158;0.4729638;0.1271563;0.5215741;0.1218698;389.0;0.2647266;False;6/2/2025 4:48:12 PM:943;1748872092943;;
1217;158;0.4755517;0.1271506;0.5215734;0.1218669;391.9;0.2647385;False;6/2/2025 4:48:12 PM:953;1748872092953;;
1223;159;0.4779501;0.1277552;0.5152494;0.1554956;393.7;0.2579903;False;6/2/2025 4:48:12 PM:968;1748872092968;;
1228;160;0.4798161;0.1282616;0.5151277;0.1559834;395.4;0.2583309;False;6/2/2025 4:48:12 PM:982;1748872092982;;
1232;160;0.4814142;0.1287077;0.5151185;0.1559459;396.9;0.2584864;False;6/2/2025 4:48:12 PM:995;1748872092995;;
1236;161;0.4829504;0.1291315;0.5152486;0.1554918;398.2;0.2580057;False;6/2/2025 4:48:13 PM:10;1748872093010;;
1239;161;0.4841874;0.1294986;0.5151274;0.1559823;399.4;0.2583357;False;6/2/2025 4:48:13 PM:23;1748872093023;;
1241;161;0.4851226;0.1292142;0.5093185;0.1127149;396.3;0.268174;False;6/2/2025 4:48:13 PM:40;1748872093040;;
1243;161;0.4857332;0.1290066;0.5082788;0.1126795;393.5;0.2693569;False;6/2/2025 4:48:13 PM:54;1748872093054;;
