X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
1403;669;0.7308244;0.6203311;0.7308244;0.6203311;510.7;0.3489632;True;5/23/2025 10:04:42 PM:956;1748027082956;;
1426;660;0.7429183;0.6112357;0.7871314;0.5579545;510.7;0.3496622;True;5/23/2025 10:04:43 PM:63;1748027083063;;
1370;663;0.7138782;0.6139491;0.6530778;0.637724;510.6;0.3501081;True;5/23/2025 10:04:43 PM:167;1748027083167;;
664;687;0.346273;0.6367688;0.1933563;0.7188321;510.5;0.3488867;True;5/23/2025 10:04:43 PM:265;1748027083265;;
583;673;0.303707;0.6239564;0.2616524;0.5616581;510.4;0.3493446;True;5/23/2025 10:04:43 PM:344;1748027083344;;
559;667;0.2912764;0.6178502;0.2717834;0.5682474;510.2;0.3500914;True;5/23/2025 10:04:43 PM:423;1748027083423;;
542;668;0.2826706;0.6189033;0.261257;0.6360756;510.0;0.3499745;True;5/23/2025 10:04:43 PM:487;1748027083487;;
517;652;0.2697255;0.6037287;0.2342595;0.5182027;509.9;0.3500722;True;5/23/2025 10:04:43 PM:546;1748027083546;;
497;651;0.2591817;0.6036962;0.2207507;0.6023888;509.8;0.349758;True;5/23/2025 10:04:43 PM:597;1748027083597;;
469;616;0.2445657;0.570531;0.1927853;0.4366502;509.7;0.3496013;True;5/23/2025 10:04:43 PM:647;1748027083647;;
430;725;0.2240058;0.6714591;0.1609332;0.863233;509.6;0.349298;True;5/23/2025 10:04:43 PM:700;1748027083700;;
425;743;0.2217146;0.6883738;0.2021544;0.7645771;509.5;0.3491585;True;5/23/2025 10:04:43 PM:751;1748027083751;;
412;750;0.2150157;0.6944736;0.1739589;0.7433358;509.5;0.3499023;True;5/23/2025 10:04:43 PM:801;1748027083801;;
