X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
988;369;0.5149024;0.3421915;0.5149024;0.3421915;20657.2;0.2008009;True;7/14/2025 9:56:24 AM:415;1752476184415;;
993;344;0.5175568;0.3191904;0.5475516;0.06025475;20702.4;0.1781051;True;7/14/2025 9:56:24 AM:449;1752476184449;;
997;326;0.5197667;0.3023117;0.5468328;0.09623806;20701.4;0.1638131;True;7/14/2025 9:56:24 AM:482;1752476184482;;
1033;323;0.5380476;0.2992922;0.7651498;0.2615521;20716.8;0.1777322;True;7/14/2025 9:56:24 AM:513;1752476184513;;
1061;310;0.552821;0.2870905;0.7541647;0.1202307;20730.6;0.1810614;True;7/14/2025 9:56:24 AM:542;1752476184542;;
1092;286;0.5690313;0.2656862;0.7745656;-0.006217721;20708.8;0.1632838;True;7/14/2025 9:56:24 AM:573;1752476184573;;
1089;270;0.5675714;0.2501216;0.5488032;0.05080051;20647.4;0.1669889;True;7/14/2025 9:56:24 AM:603;1752476184603;;
1089;256;0.5675942;0.2375765;0.5679282;0.05396093;20592.2;0.1683481;True;7/14/2025 9:56:24 AM:630;1752476184630;;
1099;283;0.5727478;0.2629512;0.640109;0.5944507;20496.8;0.1646962;True;7/14/2025 9:56:24 AM:661;1752476184661;;
1112;306;0.5794397;0.2840169;0.6927003;0.6406553;20411.1;0.1670374;True;7/14/2025 9:56:24 AM:683;1752476184683;;
1135;290;0.591235;0.2691743;0.739484;0.08219168;20470.3;0.1508313;True;7/14/2025 9:56:24 AM:714;1752476184714;;
1157;311;0.6028169;0.2886543;0.7535698;0.5431536;20522.5;0.1718351;True;7/14/2025 9:56:24 AM:745;1752476184745;;
1160;324;0.6042054;0.3003072;0.6232278;0.4601551;20569.5;0.1735697;True;7/14/2025 9:56:24 AM:773;1752476184773;;
1205;341;0.6276763;0.3161445;0.9215553;0.5162631;20603.6;0.1888354;True;7/14/2025 9:56:24 AM:804;1752476184804;;
1234;356;0.6427687;0.3301392;0.8638447;0.5365935;20634.3;0.1904973;True;7/14/2025 9:56:24 AM:830;1752476184830;;
1258;369;0.6556071;0.341976;0.8210262;0.4954872;20610.8;0.1764537;True;7/14/2025 9:56:24 AM:860;1752476184860;;
1325;349;0.6906239;0.3239118;1.116176;0.1013424;20664.6;0.1574713;True;7/14/2025 9:56:24 AM:893;1752476184893;;
1376;335;0.7171642;0.3107171;1.113886;0.1107383;20713.0;0.1591112;True;7/14/2025 9:56:24 AM:919;1752476184919;;
1399;318;0.7288203;0.2950654;0.8703169;0.1038174;20690.7;0.1750306;True;7/14/2025 9:56:24 AM:951;1752476184951;;
1413;305;0.7362909;0.2829025;0.8479109;0.1001148;20670.6;0.1760337;True;7/14/2025 9:56:24 AM:977;1752476184977;;
1438;310;0.7490652;0.2871052;0.8854866;0.3324757;20622.0;0.1511679;True;7/14/2025 9:56:25 AM:14;1752476185014;;
1442;302;0.7512243;0.2800786;0.7776237;0.193712;20676.9;0.1308264;True;7/14/2025 9:56:25 AM:46;1752476185046;;
1424;317;0.7417387;0.2936037;0.6047037;0.4890317;20726.3;0.1335752;True;7/14/2025 9:56:25 AM:72;1752476185072;;
1401;298;0.7300417;0.2762503;0.5812837;0.05618113;20624.2;0.1572491;True;7/14/2025 9:56:25 AM:104;1752476185104;;
1396;308;0.7275588;0.2860888;0.6885992;0.4409974;20532.3;0.1588808;True;7/14/2025 9:56:25 AM:129;1752476185129;;
1413;294;0.7359583;0.272413;0.841782;0.09914609;20573.0;0.1623249;True;7/14/2025 9:56:25 AM:160;1752476185160;;
1439;281;0.7497547;0.2607698;0.9238689;0.1126108;20518.6;0.1967528;True;7/14/2025 9:56:25 AM:191;1752476185191;;
1446;271;0.7532138;0.251055;0.809012;0.09363083;20469.5;0.1987963;True;7/14/2025 9:56:25 AM:215;1752476185215;;
1487;259;0.7747344;0.2404976;1.005395;0.1261032;20401.9;0.1780351;True;7/14/2025 9:56:25 AM:251;1752476185251;;
1513;262;0.7883584;0.2429944;0.9933233;0.2810543;20340.9;0.176611;True;7/14/2025 9:56:25 AM:277;1752476185277;;
1550;288;0.8077443;0.2667866;1.04369;0.5598463;20115.3;0.1939248;True;7/14/2025 9:56:25 AM:309;1752476185309;;
1606;317;0.8367797;0.2936065;1.189779;0.6246527;19852.5;0.2093587;True;7/14/2025 9:56:25 AM:341;1752476185341;;
1622;333;0.845302;0.3085281;0.9698799;0.5289041;19615.9;0.210613;True;7/14/2025 9:56:25 AM:367;1752476185367;;
1651;357;0.8603343;0.3313985;1.045144;0.6157005;19664.5;0.214811;True;7/14/2025 9:56:25 AM:399;1752476185399;;
1608;335;0.837629;0.3109863;0.5464808;0.05028734;19624.1;0.1965623;True;7/14/2025 9:56:25 AM:429;1752476185429;;
1570;318;0.8178837;0.2953521;0.5409547;0.07689503;19587.8;0.1981437;True;7/14/2025 9:56:25 AM:458;1752476185458;;
1551;301;0.8082842;0.279015;0.6922207;0.0813217;19430.5;0.2082528;True;7/14/2025 9:56:25 AM:490;1752476185490;;
1519;285;0.7916057;0.2643873;0.5463775;0.05017158;19288.9;0.2107687;True;7/14/2025 9:56:25 AM:517;1752476185517;;
1483;269;0.772578;0.2492341;0.5449812;0.06865714;19276.5;0.2214063;True;7/14/2025 9:56:25 AM:549;1752476185549;;
1471;258;0.7662975;0.2389434;0.6903233;0.1142889;19104.7;0.2113852;True;7/14/2025 9:56:25 AM:582;1752476185582;;
1456;246;0.7585245;0.2283077;0.6394792;0.06557789;18950.1;0.2130062;True;7/14/2025 9:56:25 AM:608;1752476185608;;
