X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
629;342;0.3277097;0.3355941;0.3277097;0.3355941;565.5;0.3531259;True;5/17/2025 1:41:38 PM:371;1747478498371;;
642;342;0.3346862;0.3358116;0.3679238;0.3444426;565.5;0.353615;True;5/17/2025 1:41:38 PM:492;1747478498492;;
578;347;0.3015346;0.340777;0.2391641;0.3831454;565.3;0.3528394;True;5/17/2025 1:41:38 PM:605;1747478498605;;
542;356;0.2825898;0.3494756;0.2290705;0.4112871;565.1;0.353091;True;5/17/2025 1:41:38 PM:715;1747478498715;;
536;352;0.2795843;0.3459174;0.2497136;0.3208315;564.8;0.353312;True;5/17/2025 1:41:38 PM:811;1747478498811;;
536;362;0.2794362;0.3552717;0.277013;0.4189869;564.3;0.3542565;True;5/17/2025 1:41:38 PM:903;1747478498903;;
1106;311;0.5762588;0.3052061;0.7470392;0.1773833;564.0;0.3538449;True;5/17/2025 1:41:38 PM:972;1747478498972;;
1201;311;0.6256102;0.3052182;0.6784917;0.3194049;563.9;0.3532212;True;5/17/2025 1:41:39 PM:38;1747478499038;;
1388;291;0.7232087;0.2856373;0.8173527;0.1933003;564.1;0.3542351;True;5/17/2025 1:41:39 PM:94;1747478499094;;
1468;291;0.7648532;0.2856333;0.8200969;0.2844056;564.4;0.3552543;True;5/17/2025 1:41:39 PM:149;1747478499149;;
1477;280;0.7692922;0.2754321;0.7790447;0.2034039;564.6;0.3560691;True;5/17/2025 1:41:39 PM:208;1747478499208;;
1506;273;0.7848319;0.2678143;0.819285;0.1982951;564.8;0.3551776;True;5/17/2025 1:41:39 PM:263;1747478499263;;
1512;255;0.7877848;0.2503821;0.7982571;0.1490978;564.8;0.3556793;True;5/17/2025 1:41:39 PM:324;1747478499324;;
